index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att_y,Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
14,Mohamed Simakan,2.0,fr FRA,CB,21-355,90,0,0,0,0,0,0,0,0,86.0,5.0,0,1.0,0.0,0.0,0.2,0.0,0.0,62.0,76.0,81.6,6.0,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,274
15,Péter Gulácsi,1.0,hu HUN,GK,31-352,90,0,0,0,0,0,0,0,0,34.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,75.8,1.0,19.0,0.0,0.0,0.0,4.0,2.0,2.0,50.0,1.0,4.0,11.0,36.4,22.0,7.0,22.7,27.3,11.0,54.5,44.5,14.0,0.0,0.0,0.0,4.0,1,274
0,Sheraldo Becker,27.0,sr SUR,"FW,RW",27-073,90,0,1,0,0,2,0,0,0,33.0,1.0,0,0.0,0.0,0.0,0.5,8.0,2.0,17.0,26.0,65.4,4.0,22.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
1,Taiwo Awoniyi,14.0,ng NGA,FW,24-254,84,0,0,0,0,1,1,0,0,24.0,0.0,0,1.0,0.2,0.2,0.1,3.0,0.0,11.0,14.0,78.6,2.0,13.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
2,Kevin Behrens,17.0,de GER,FW,31-079,6,1,0,0,0,1,1,1,0,7.0,0.0,0,2.0,0.3,0.3,0.0,0.0,0.0,2.0,3.0,66.7,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
3,Grischa Prömel,21.0,de GER,CM,27-104,90,0,0,0,0,3,1,0,0,48.0,2.0,1,0.0,0.2,0.2,0.2,1.0,0.0,30.0,35.0,85.7,4.0,21.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
4,Rani Khedira,8.0,de GER,CM,28-086,90,0,0,0,0,0,0,0,0,38.0,5.0,2,0.0,0.0,0.0,0.0,1.0,0.0,19.0,28.0,67.9,2.0,10.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
5,András Schäfer,13.0,hu HUN,CM,23-010,67,0,0,0,0,0,0,0,0,32.0,3.0,0,1.0,0.0,0.0,0.0,2.0,0.0,19.0,24.0,79.2,5.0,16.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
6,Andreas Voglsammer,9.0,de GER,LW,30-104,23,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,6.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
7,Niko Gießelmann,23.0,de GER,"WB,LM",30-209,75,0,0,0,0,1,0,0,0,44.0,1.0,1,1.0,0.2,0.2,0.0,2.0,0.0,30.0,37.0,81.1,1.0,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
8,Bastian Oczipka,20.0,de GER,LM,33-101,15,0,0,0,0,0,0,0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
9,Christopher Trimmel,28.0,at AUT,"WB,RM",35-058,75,0,0,0,0,4,0,0,0,48.0,3.0,0,0.0,0.3,0.3,0.1,2.0,0.0,28.0,41.0,68.3,4.0,19.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,274
10,Julian Ryerson,6.0,no NOR,RM,24-157,15,0,0,0,0,0,0,0,0,18.0,0.0,0,0.0,0.0,0.0,0.1,3.0,1.0,14.0,14.0,100.0,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
11,Dominique Heintz,33.0,de GER,CB,28-251,84,0,0,0,0,0,0,0,0,59.0,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,43.0,53.0,81.1,6.0,29.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
12,Sven Michel,10.0,de GER,CB,31-282,6,1,1,0,0,1,1,0,0,5.0,0.0,0,0.0,0.2,0.2,0.3,1.0,1.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
13,Robin Knoche,31.0,de GER,CB,29-336,90,0,0,0,0,0,0,0,0,90.0,5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,75.0,4.0,53.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,274
14,Paul Jaeckel,3.0,de GER,CB,23-275,90,0,0,0,0,1,0,0,0,68.0,4.0,1,3.0,0.0,0.0,0.0,0.0,0.0,45.0,56.0,80.4,6.0,33.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,274
15,Frederik Rønnow,19.0,dk DEN,GK,29-262,90,0,0,0,0,0,0,1,0,38.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,37.0,73.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,2.0,11.0,18.2,34.0,3.0,29.4,30.6,3.0,33.3,36.7,5.0,1.0,20.0,1.0,20.5,0,274
0,Jessic Ngankam,17.0,de GER,FW,21-277,82,0,1,0,0,3,2,0,0,31.0,1.0,0,1.0,0.5,0.5,0.2,3.0,2.0,10.0,16.0,62.5,0.0,12.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,1,275
1,Dickson Abiama,11.0,ng NGA,FW,23-171,8,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,100.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
2,Branimir Hrgota,10.0,se SWE,FW,29-101,90,0,0,0,0,0,0,0,0,50.0,2.0,0,1.0,0.0,0.0,0.0,2.0,0.0,28.0,40.0,70.0,6.0,27.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
3,Julian Green,37.0,us USA,AM,26-321,90,0,0,0,0,0,0,0,0,58.0,0.0,0,1.0,0.0,0.0,0.2,2.0,0.0,40.0,53.0,75.5,6.0,24.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,275
4,Tobias Raschl,20.0,de GER,CM,22-061,90,0,0,0,0,2,0,0,0,66.0,2.0,0,1.0,0.1,0.1,0.0,0.0,0.0,47.0,54.0,87.0,2.0,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
5,Timothy Tillman,21.0,de GER,CM,23-109,82,0,0,0,0,1,0,0,0,50.0,3.0,1,1.0,0.1,0.1,0.1,1.0,0.0,35.0,41.0,85.4,5.0,26.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
6,Jeremy Dudziak,28.0,tn TUN,CM,26-238,8,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
7,Jetro Willems,15.0,nl NED,WB,28-024,69,1,0,0,0,1,1,0,0,65.0,1.0,0,0.0,0.2,0.2,0.0,1.0,0.0,41.0,58.0,70.7,3.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
8,Gideon Jung,23.0,de GER,CB,27-223,21,0,0,0,0,0,0,0,0,12.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
9,Simon Asta,2.0,de GER,WB,21-088,90,0,0,0,0,1,0,0,0,47.0,0.0,1,1.0,0.1,0.1,0.3,2.0,0.0,28.0,37.0,75.7,5.0,17.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,275
10,Gian-Luca Itter,27.0,de GER,"CB,WB",23-108,90,0,0,0,0,0,0,0,0,76.0,1.0,0,2.0,0.0,0.0,0.0,2.0,0.0,55.0,67.0,82.1,6.0,18.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,275
11,Nick Viergever,24.0,nl NED,CB,32-263,90,0,0,0,0,0,0,0,0,70.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,57.0,63.0,90.5,7.0,35.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,275
12,Sebastian Griesbeck,22.0,de GER,CB,31-202,90,0,0,0,0,0,0,0,0,55.0,3.0,2,2.0,0.0,0.0,0.1,1.0,0.0,37.0,44.0,84.1,2.0,26.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,275
13,Andreas Linde,26.0,se SWE,GK,28-273,90,0,0,0,0,0,0,0,0,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,38.0,71.1,0.0,23.0,0.0,0.0,0.0,5.0,4.0,1.0,20.0,3.0,2.0,11.0,18.2,35.0,3.0,28.6,30.9,3.0,33.3,27.3,10.0,0.0,0.0,3.0,21.0,1,275
0,Patrik Schick,14.0,cz CZE,FW,26-089,81,1,0,0,0,4,2,0,0,22.0,0.0,0,0.0,1.1,1.1,0.0,2.0,1.0,7.0,12.0,58.3,0.0,12.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,275
1,Lucas Alario,13.0,ar ARG,FW,29-197,9,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
2,Sardar Azmoun,9.0,ir IRN,FW,27-112,72,1,1,0,0,1,1,0,0,22.0,0.0,0,1.0,0.7,0.7,0.5,4.0,1.0,13.0,16.0,81.3,3.0,8.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
3,Daley Sinkgraven,22.0,nl NED,AM,26-293,18,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,80.0,0.0,6.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,275
4,Paulinho,7.0,br BRA,AM,21-282,90,1,0,0,0,2,1,0,0,49.0,1.0,1,1.0,0.5,0.5,0.1,3.0,2.0,23.0,34.0,67.6,0.0,23.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,0,275
5,Moussa Diaby,19.0,fr FRA,"AM,FW",22-290,81,0,0,0,0,1,0,0,0,32.0,1.0,0,1.0,0.1,0.1,0.0,0.0,0.0,14.0,20.0,70.0,0.0,15.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0,275
6,Julian Baumgartlinger,15.0,at AUT,FW,34-111,9,0,0,0,0,0,0,0,0,11.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
7,Kerem Demirbay,10.0,de GER,DM,28-294,76,0,0,0,0,0,0,0,0,63.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,39.0,55.0,70.9,5.0,27.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
8,Exequiel Palacios,25.0,ar ARG,DM,23-200,14,1,0,0,0,1,1,0,0,8.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,6.0,7.0,85.7,2.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
9,Charles Aránguiz,20.0,cl CHI,DM,33-006,90,0,1,0,0,0,0,0,0,60.0,1.0,0,2.0,0.0,0.0,0.1,2.0,2.0,46.0,53.0,86.8,4.0,22.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,275
10,Mitchel Bakker,5.0,nl NED,LB,21-307,90,0,0,0,0,0,0,0,0,76.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,57.0,69.0,82.6,8.0,34.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,275
11,Edmond Tapsoba,12.0,bf BFA,CB,23-080,90,0,0,0,0,0,0,0,0,71.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,58.0,89.7,3.0,26.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
12,Jonathan Tah,4.0,de GER,CB,26-071,90,0,0,0,0,0,0,0,0,45.0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,32.0,37.0,86.5,2.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
13,Odilon Kossonou,6.0,ci CIV,RB,21-109,90,0,0,0,0,0,0,0,0,84.0,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,52.0,71.0,73.2,2.0,30.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,275
14,Lukáš Hrádecký,1.0,fi FIN,GK,32-150,90,0,0,0,0,0,0,0,0,38.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,35.0,82.9,0.0,13.0,0.0,0.0,0.0,3.0,1.0,2.0,66.7,0.5,4.0,9.0,44.4,32.0,4.0,25.0,30.9,3.0,33.3,38.0,17.0,0.0,0.0,4.0,17.3,0,275
0,Robert Lewandowski,9.0,pl POL,FW,33-245,89,1,0,0,0,4,2,0,0,35.0,0.0,1,0.0,0.8,0.8,0.0,1.0,0.0,16.0,23.0,69.6,2.0,21.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1,276
1,Eric Maxim Choupo-Moting,13.0,cm CMR,FW,33-031,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
2,Kingsley Coman,11.0,fr FRA,LW,25-314,81,0,0,0,0,1,0,0,0,46.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,78.8,4.0,31.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,276
3,Leroy Sané,10.0,de GER,LW,26-102,9,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,2.0,6.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
4,Serge Gnabry,7.0,de GER,RW,26-283,62,1,0,0,0,2,1,0,0,44.0,0.0,0,2.0,0.1,0.1,0.0,2.0,0.0,27.0,36.0,75.0,2.0,30.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
5,Jamal Musiala,42.0,de GER,"RW,AM",19-056,28,1,0,0,0,2,2,0,0,24.0,0.0,0,1.0,0.5,0.5,0.0,2.0,1.0,12.0,16.0,75.0,1.0,13.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,1,276
6,Thomas Müller,25.0,de GER,AM,32-222,81,0,1,0,0,1,0,0,0,51.0,0.0,1,1.0,0.0,0.0,0.3,6.0,1.0,33.0,43.0,76.7,5.0,35.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
7,Marcel Sabitzer,18.0,at AUT,RW,28-037,9,0,1,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.5,1.0,1.0,8.0,8.0,100.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
8,Leon Goretzka,8.0,de GER,DM,27-076,90,0,1,0,0,2,0,0,0,67.0,5.0,2,0.0,0.1,0.1,0.1,2.0,1.0,46.0,54.0,85.2,3.0,48.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
9,Joshua Kimmich,6.0,de GER,DM,27-074,89,0,0,0,0,0,0,0,0,85.0,1.0,4,0.0,0.0,0.0,0.2,5.0,2.0,65.0,73.0,89.0,11.0,52.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,276
10,Niklas Süle,4.0,de GER,DM,26-232,1,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
11,Alphonso Davies,19.0,ca CAN,LB,21-172,90,0,0,0,0,0,0,0,0,78.0,1.0,2,2.0,0.0,0.0,0.0,2.0,0.0,59.0,73.0,80.8,5.0,54.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,276
12,Lucas Hernández,21.0,fr FRA,CB,26-068,90,0,0,0,0,1,1,0,0,91.0,2.0,2,2.0,0.2,0.2,0.1,1.0,0.0,68.0,82.0,82.9,8.0,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
13,Dayot Upamecano,2.0,fr FRA,CB,23-178,90,0,0,0,0,0,0,0,0,83.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,77.0,93.5,2.0,64.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
14,Benjamin Pavard,5.0,fr FRA,RB,26-026,90,0,0,0,0,1,0,0,0,100.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,92.0,83.7,2.0,64.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,276
15,Manuel Neuer,1.0,de GER,GK,36-027,90,0,0,0,0,0,0,0,0,64.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,61.0,75.4,0.0,43.0,0.0,0.0,0.0,2.0,1.0,1.0,100.0,1.2,10.0,22.0,45.5,55.0,10.0,38.2,34.9,6.0,16.7,31.3,1.0,1.0,100.0,5.0,19.3,1,276
0,Erling Haaland,9.0,no NOR,FW,21-276,86,0,0,0,0,3,0,0,0,33.0,0.0,0,0.0,0.3,0.3,0.2,2.0,0.0,18.0,27.0,66.7,3.0,15.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
1,Felix Passlack,30.0,de GER,"RB,FW",23-329,4,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,1.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
2,Reinier,20.0,br BRA,LW,20-094,66,0,0,0,0,0,0,0,0,28.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,75.0,2.0,18.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,276
3,Jamie Bynoe-Gittens,43.0,eng ENG,LW,17-258,24,0,0,0,0,0,0,0,0,10.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,1.0,6.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0,276
4,Julian Brandt,19.0,de GER,RW,25-356,90,0,0,0,0,0,0,0,0,49.0,0.0,1,1.0,0.0,0.0,0.1,2.0,1.0,30.0,40.0,75.0,5.0,24.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0,276
5,Marco Reus,11.0,de GER,AM,32-327,90,0,0,0,0,2,1,0,0,46.0,5.0,1,0.0,0.2,0.2,0.0,2.0,1.0,23.0,34.0,67.6,2.0,26.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,276
6,Jude Bellingham,22.0,eng ENG,DM,18-298,90,0,0,0,0,1,0,0,0,58.0,3.0,5,2.0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,77.5,5.0,27.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,276
7,Emre Can,23.0,de GER,DM,28-101,90,1,0,1,1,0,0,1,0,59.0,2.0,2,1.0,0.8,0.0,0.0,0.0,0.0,35.0,47.0,74.5,3.0,20.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,276
8,Raphaël Guerreiro,13.0,pt POR,LB,28-122,90,0,0,0,0,0,0,0,0,64.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,43.0,54.0,79.6,4.0,36.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0,276
9,Dan-Axel Zagadou,5.0,fr FRA,CB,22-324,90,0,0,0,0,0,0,0,0,68.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,39.0,54.0,72.2,2.0,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
10,Manuel Akanji,16.0,ch SUI,CB,26-278,90,0,0,0,0,0,0,0,0,54.0,1.0,2,2.0,0.0,0.0,0.0,1.0,0.0,40.0,46.0,87.0,2.0,24.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,276
11,Marius Wolf,39.0,de GER,RB,26-331,87,0,0,0,0,0,0,0,0,70.0,3.0,2,2.0,0.0,0.0,0.1,1.0,0.0,44.0,58.0,75.9,4.0,32.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
12,Youssoufa Moukoko,18.0,de GER,"FW,RB",17-154,3,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,276
13,Marwin Hitz,35.0,ch SUI,GK,34-217,90,0,0,0,0,0,0,0,0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,46.0,84.8,0.0,27.0,0.0,0.0,0.0,6.0,3.0,3.0,50.0,2.3,7.0,12.0,58.3,36.0,10.0,25.0,29.6,10.0,30.0,36.0,9.0,0.0,0.0,2.0,21.5,0,276
0,Simon Zoller,9.0,de GER,FW,30-302,56,0,0,0,0,1,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,11.0,81.8,1.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,277
1,Sebastian Polter,40.0,de GER,FW,31-023,34,0,0,0,0,2,1,0,0,10.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,2.0,6.0,33.3,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,277
2,Takuma Asano,10.0,jp JPN,"LW,RW",27-165,90,0,0,0,0,2,0,0,0,38.0,1.0,0,2.0,0.4,0.4,0.1,2.0,0.0,18.0,24.0,75.0,2.0,21.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,277
3,Gerrit Holtmann,17.0,ph PHI,RW,27-030,56,0,0,0,0,0,0,0,0,15.0,2.0,0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,10.0,90.0,2.0,10.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,277
4,Danny Blum,7.0,de GER,LW,31-107,34,0,0,0,0,0,0,0,0,26.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,22.0,45.5,1.0,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,277
5,Elvis Rexhbeçaj,20.0,de GER,LM,24-174,73,0,0,0,0,1,0,0,0,31.0,0.0,0,1.0,0.0,0.0,0.1,1.0,0.0,17.0,22.0,77.3,4.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,277
6,Eduard Löwen,38.0,de GER,LM,25-086,17,0,0,0,0,1,1,0,0,26.0,0.0,0,0.0,0.0,0.0,0.2,5.0,0.0,19.0,23.0,82.6,3.0,15.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,277
7,Anthony Losilla,8.0,fr FRA,CM,36-045,90,0,0,0,0,1,0,0,0,48.0,1.0,1,0.0,0.0,0.0,0.0,4.0,0.0,29.0,38.0,76.3,4.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,277
8,Patrick Osterhage,6.0,de GER,RM,22-082,56,0,0,0,0,1,0,0,0,27.0,0.0,1,0.0,0.1,0.1,0.0,3.0,0.0,16.0,22.0,72.7,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,277
9,Jürgen Locadia,19.0,nl NED,RM,28-168,34,0,0,0,0,4,0,0,0,19.0,1.0,0,0.0,0.3,0.3,0.0,3.0,0.0,10.0,13.0,76.9,1.0,16.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,277
10,Danilo Soares,3.0,br BRA,LB,30-177,73,0,0,0,0,1,0,0,0,62.0,2.0,1,1.0,0.1,0.1,0.0,1.0,0.0,36.0,51.0,70.6,7.0,33.0,3.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,1,277
11,Herbert Bockhorn,11.0,de GER,LB,27-083,17,0,0,0,0,1,1,0,0,30.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,22.0,86.4,2.0,14.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,277
12,Maxim Leitsch,29.0,de GER,CB,23-341,90,0,0,0,0,0,0,0,0,62.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,47.0,54.0,87.0,2.0,33.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,277
13,Armel Bella Kotchap,37.0,de GER,CB,20-134,90,0,0,0,0,2,0,0,0,54.0,2.0,0,0.0,0.1,0.1,0.0,1.0,0.0,39.0,44.0,88.6,4.0,37.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,277
14,Cristian Gamboa,2.0,cr CRC,RB,32-182,90,0,0,0,0,1,0,1,0,81.0,4.0,2,0.0,0.0,0.0,0.3,3.0,0.0,45.0,73.0,61.6,4.0,50.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,277
15,Manuel Riemann,1.0,de GER,GK,33-227,90,0,0,0,0,0,0,0,0,67.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,62.0,75.8,0.0,32.0,0.0,0.0,0.0,5.0,2.0,3.0,80.0,1.4,17.0,31.0,54.8,52.0,5.0,48.1,38.0,10.0,60.0,44.3,9.0,1.0,11.1,7.0,20.9,1,277
0,Michael Gregoritsch,11.0,at AUT,FW,28-006,90,1,0,1,1,0,0,0,0,46.0,1.0,0,1.0,0.8,0.0,0.0,2.0,0.0,17.0,31.0,54.8,4.0,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,277
1,Ruben Vargas,16.0,ch SUI,AM,23-262,58,0,0,0,0,0,0,0,0,25.0,0.0,0,0.0,0.0,0.0,0.1,2.0,0.0,13.0,19.0,68.4,3.0,19.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,277
2,Mads Pedersen,3.0,dk DEN,"WB,AM",25-235,32,0,0,0,0,1,1,1,0,17.0,1.0,1,0.0,0.0,0.0,0.1,1.0,0.0,9.0,12.0,75.0,2.0,9.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,277
3,André Hahn,28.0,de GER,AM,31-254,58,1,0,0,0,3,1,0,0,31.0,1.0,0,1.0,0.4,0.4,0.0,1.0,0.0,6.0,15.0,40.0,0.0,8.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,277
4,Florian Niederlechner,7.0,de GER,AM,31-182,32,0,0,0,0,1,0,0,0,17.0,1.0,0,0.0,0.2,0.2,0.0,0.0,0.0,4.0,8.0,50.0,0.0,11.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0,277
