index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att_y,Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
2,Ermedin Demirović,9.0,ba BIH,AM,25-175,90,0,0,0,0,2,2,0,0,26,0,0,0,0.6,0.6,0.1,5,0,13,17,76.5,3,13,0,3,3,,,,,,,,,,,,,,,,,,,,,0,32
3,Ruben Vargas,16.0,ch SUI,AM,25-042,81,0,0,0,0,4,1,0,0,33,1,0,0,0.2,0.2,0.4,6,0,15,28,53.6,2,19,2,0,0,,,,,,,,,,,,,,,,,,,,,0,32
4,Fredrik Jensen,24.0,fi FIN,AM,26-007,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,0,32
5,Niklas Dorsch,30.0,de GER,CM,25-244,44,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,19,21,90.5,0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,0,32
6,Arne Engels,27.0,be BEL,CM,20-008,46,0,0,0,0,1,1,0,0,26,2,0,2,0.0,0.0,0.0,1,0,17,23,73.9,2,13,0,0,0,,,,,,,,,,,,,,,,,,,,,0,32
7,Elvis Rexhbeçaj,8.0,de GER,CM,25-319,90,0,0,0,0,0,0,0,0,39,1,0,1,0.0,0.0,0.1,2,0,27,34,79.4,6,18,0,0,0,,,,,,,,,,,,,,,,,,,,,0,32
8,Mads Pedersen,3.0,dk DEN,WB,27-015,45,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,1,0,22,27,81.5,1,18,2,1,1,,,,,,,,,,,,,,,,,,,,,0,32
9,Iago,22.0,br BRA,WB,26-177,45,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,1,0,21,28,75.0,1,15,2,2,2,,,,,,,,,,,,,,,,,,,,,0,32
10,Kevin Mbabu,43.0,ch SUI,WB,28-150,90,0,0,0,0,1,0,0,0,58,1,0,0,0.0,0.0,0.2,6,0,26,44,59.1,8,32,2,5,3,,,,,,,,,,,,,,,,,,,,,0,32
11,Ohis Felix Uduokhai,19.0,de GER,CB,26-007,45,0,0,0,0,0,0,0,0,49,1,2,0,0.0,0.0,0.2,1,0,32,44,72.7,1,28,0,0,0,,,,,,,,,,,,,,,,,,,,,0,32
12,Jeffrey Gouweleeuw,6.0,nl NED,CB,32-068,45,0,0,0,0,0,0,0,0,35,1,2,1,0.0,0.0,0.0,0,0,26,29,89.7,0,28,0,0,0,,,,,,,,,,,,,,,,,,,,,0,32
13,Maximilian Bauer,23.0,de GER,CB,23-219,90,0,0,0,0,1,0,0,0,61,1,0,0,0.2,0.2,0.0,1,0,55,57,96.5,2,48,0,0,0,,,,,,,,,,,,,,,,,,,,,0,32
14,Patric Pfeiffer,5.0,de GER,CB,24-027,90,0,0,0,0,2,0,0,0,57,2,0,1,0.1,0.1,0.0,0,0,38,48,79.2,4,25,0,1,0,,,,,,,,,,,,,,,,,,,,,0,32
15,Finn Dahmen,1.0,de GER,GK,25-173,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,31,34,91.2,0,27,0,0,0,6.0,3.0,3.0,50.0,1.6,2.0,5.0,40.0,32.0,5.0,12.5,22.9,2.0,50.0,48.5,4.0,1.0,25.0,1.0,13.6,0,32
0,Takuma Asano,11.0,jp JPN,FW,28-310,68,0,0,0,0,2,1,0,0,22,2,1,1,0.4,0.4,0.0,3,0,5,10,50.0,0,10,1,2,0,,,,,,,,,,,,,,,,,,,,,1,33
1,Lukas Daschner,13.0,de GER,FW,24-350,22,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.0,0,0,2,5,40.0,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,1,33
2,Philipp Hofmann,33.0,de GER,FW,30-170,62,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.4,3,0,11,16,68.8,2,3,0,1,1,,,,,,,,,,,,,,,,,,,,,1,33
3,Gonçalo Paciência,9.0,pt POR,FW,29-046,28,0,0,0,0,2,1,0,0,19,3,0,0,0.1,0.1,0.0,0,0,4,10,40.0,2,6,0,1,1,,,,,,,,,,,,,,,,,,,,,1,33
4,Kevin Stöger,7.0,at AUT,CM,30-020,83,1,0,1,1,5,2,1,0,78,2,0,1,0.9,0.2,0.1,5,0,41,65,63.1,10,26,0,2,0,,,,,,,,,,,,,,,,,,,,,1,33
5,Keven Schlotterbeck,31.0,de GER,CM,26-141,7,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,4,10,40.0,1,4,1,0,0,,,,,,,,,,,,,,,,,,,,,1,33
6,Anthony Losilla,8.0,fr FRA,CM,37-190,68,0,0,0,0,1,0,0,0,32,2,0,1,0.0,0.0,0.2,2,0,22,26,84.6,2,10,0,1,0,,,,,,,,,,,,,,,,,,,,,1,33
7,Philipp Förster,10.0,de GER,CM,28-224,22,0,0,0,0,0,0,0,0,19,0,1,0,0.0,0.0,0.1,1,0,11,17,64.7,2,4,1,0,0,,,,,,,,,,,,,,,,,,,,,1,33
8,Matúš Bero,19.0,sk SVK,CM,28-010,90,0,0,0,0,0,0,0,0,47,3,0,0,0.0,0.0,0.0,3,0,25,39,64.1,3,14,0,1,0,,,,,,,,,,,,,,,,,,,,,1,33
9,Maximilian Wittek,32.0,de GER,WB,28-026,62,0,0,0,0,3,1,0,0,43,1,0,1,0.1,0.1,0.1,5,0,19,31,61.3,2,11,1,2,1,,,,,,,,,,,,,,,,,,,,,1,33
10,Christopher Antwi-Adjei,22.0,gh GHA,WB,29-221,28,0,0,0,0,2,0,0,0,26,0,0,2,0.2,0.2,0.0,0,0,11,19,57.9,2,11,2,2,0,,,,,,,,,,,,,,,,,,,,,1,33
11,Felix Passlack,15.0,de GER,WB,25-110,90,0,0,0,0,2,0,0,0,74,3,2,1,0.2,0.2,0.2,7,0,43,59,72.9,5,27,1,3,2,,,,,,,,,,,,,,,,,,,,,1,33
12,Bernardo,5.0,br BRA,CB,28-125,90,0,0,0,0,0,0,0,0,62,2,1,5,0.0,0.0,0.0,0,0,35,48,72.9,6,16,0,1,1,,,,,,,,,,,,,,,,,,,,,1,33
13,Ivan Ordets,20.0,ua UKR,CB,31-070,90,0,0,0,0,2,1,1,0,59,1,5,2,0.1,0.1,0.0,1,1,36,46,78.3,3,16,0,0,0,,,,,,,,,,,,,,,,,,,,,1,33
14,Erhan Mašović,4.0,rs SRB,CB,24-298,90,0,0,0,0,1,0,1,0,49,7,1,1,0.0,0.0,0.0,1,0,25,32,78.1,3,14,0,1,0,,,,,,,,,,,,,,,,,,,,,1,33
15,Manuel Riemann,1.0,de GER,GK,35-007,90,0,0,0,0,0,0,0,0,58,0,0,0,0.0,0.0,0.0,4,0,36,55,65.5,0,30,0,0,0,6.0,1.0,5.0,83.3,1.2,12.0,29.0,41.4,52.0,5.0,51.9,38.7,3.0,66.7,54.3,8.0,0.0,0.0,9.0,27.3,1,33
0,Jessic Ngankam,18.0,de GER,FW,23-058,45,0,0,0,0,1,1,0,0,13,0,0,0,0.0,0.0,0.0,1,0,3,8,37.5,0,9,0,1,0,,,,,,,,,,,,,,,,,,,,,0,33
1,Omar Marmoush,7.0,eg EGY,FW,24-221,45,0,0,0,0,3,1,1,0,27,1,0,0,0.2,0.2,0.0,3,1,8,15,53.3,0,20,1,5,2,,,,,,,,,,,,,,,,,,,,,0,33
2,Mario Götze,27.0,de GER,AM,31-105,79,0,0,0,0,0,0,1,0,42,1,0,1,0.0,0.0,0.2,2,0,23,32,71.9,5,27,2,4,1,,,,,,,,,,,,,,,,,,,,,0,33
3,Paxten Aaronson,30.0,us USA,AM,20-021,11,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,2,4,1,2,0,,,,,,,,,,,,,,,,,,,,,0,33
4,Junior Dina Ebimbe,26.0,fr FRA,"WB,AM",22-299,90,1,0,0,0,2,2,0,0,50,1,0,0,0.3,0.3,0.1,3,0,29,39,74.4,4,26,5,3,2,,,,,,,,,,,,,,,,,,,,,0,33
5,Ellyes Skhiri,15.0,tn TUN,CM,28-129,90,0,0,0,0,0,0,0,0,71,1,4,1,0.0,0.0,0.1,1,0,32,50,64.0,4,21,0,3,3,,,,,,,,,,,,,,,,,,,,,0,33
6,Hugo Larsson,16.0,se SWE,CM,19-081,90,0,0,0,0,1,1,0,0,55,1,3,1,0.1,0.1,0.0,0,0,36,48,75.0,1,31,1,2,1,,,,,,,,,,,,,,,,,,,,,0,33
7,Niels Nkounkou,29.0,fr FRA,WB,22-319,45,0,0,0,0,0,0,0,0,35,4,0,1,0.0,0.0,0.0,0,0,14,26,53.8,0,15,0,1,0,,,,,,,,,,,,,,,,,,,,,0,33
8,Fares Chaïbi,8.0,dz ALG,AM,20-292,45,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,1,0,12,21,57.1,3,17,2,0,0,,,,,,,,,,,,,,,,,,,,,0,33
9,Aurélio Buta,24.0,pt POR,WB,26-218,89,0,0,0,0,0,0,0,0,59,0,1,0,0.0,0.0,0.0,0,0,36,48,75.0,4,23,0,3,1,,,,,,,,,,,,,,,,,,,,,0,33
10,Philipp Max,31.0,de GER,WB,29-351,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,33
11,Willian Pacho,3.0,ec ECU,CB,21-335,90,0,0,0,0,0,0,0,0,72,1,4,2,0.0,0.0,0.0,1,0,46,59,78.0,1,43,0,0,0,,,,,,,,,,,,,,,,,,,,,0,33
12,Robin Koch,4.0,de GER,CB,27-061,90,0,0,0,0,0,0,0,0,57,1,0,1,0.0,0.0,0.0,0,0,30,41,73.2,0,24,0,0,0,,,,,,,,,,,,,,,,,,,,,0,33
13,Tuta,35.0,br BRA,CB,24-074,89,0,0,0,0,1,1,0,0,58,3,0,0,0.0,0.0,0.0,0,0,32,45,71.1,5,28,0,0,0,,,,,,,,,,,,,,,,,,,,,0,33
14,Hrvoje Smolčić,5.0,hr CRO,CB,23-030,1,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,3,4,75.0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,33
15,Kevin Trapp,1.0,de GER,GK,33-070,90,0,0,0,0,0,0,0,0,62,0,0,0,0.0,0.0,0.0,0,0,35,55,63.6,0,35,0,0,0,7.0,1.0,6.0,100.0,1.8,6.0,25.0,24.0,42.0,8.0,47.6,37.7,13.0,38.5,34.5,19.0,1.0,5.3,2.0,10.7,0,33
0,Tim Kleindienst,10.0,de GER,FW,28-017,89,1,2,1,1,4,0,0,0,49,0,2,1,1.3,0.5,0.4,5,2,22,31,71.0,3,33,3,5,2,,,,,,,,,,,,,,,,,,,,,1,34
1,Thomas Keller,27.0,de GER,FW,24-043,1,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,1,34
2,Jan-Niklas Beste,37.0,de GER,LW,24-256,82,1,1,0,0,2,1,0,0,36,1,0,0,0.2,0.2,0.3,6,2,19,27,70.4,0,17,3,5,1,,,,,,,,,,,,,,,,,,,,,1,34
3,Florian Pick,17.0,de GER,LW,28-009,8,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,3,5,60.0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,1,34
4,Eren Dinkçi,8.0,de GER,RW,21-278,81,2,0,0,0,3,2,0,0,30,0,0,1,0.4,0.4,0.3,3,1,10,20,50.0,4,17,2,3,1,,,,,,,,,,,,,,,,,,,,,1,34
5,Kevin Sessa,16.0,de GER,RW,23-073,9,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,7,42.9,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,1,34
6,Marvin Pieringer,18.0,de GER,AM,23-348,72,0,0,0,0,1,0,0,0,27,0,2,1,0.0,0.0,0.0,1,0,17,20,85.0,0,14,1,1,1,,,,,,,,,,,,,,,,,,,,,1,34
7,Denis Thomalla,11.0,de GER,AM,31-032,18,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,1,34
8,Norman Theuerkauf,30.0,de GER,DM,36-236,72,0,0,0,0,1,0,0,0,23,1,3,0,0.0,0.0,0.0,2,0,8,15,53.3,3,9,0,0,0,,,,,,,,,,,,,,,,,,,,,1,34
9,Adrian Beck,21.0,de GER,DM,26-100,18,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,0,5,0,1,1,,,,,,,,,,,,,,,,,,,,,1,34
10,Lennard Maloney,33.0,us USA,DM,23-344,90,0,0,0,0,1,0,0,0,43,3,2,0,0.0,0.0,0.0,4,0,25,34,73.5,4,19,1,0,0,,,,,,,,,,,,,,,,,,,,,1,34
11,Jonas Föhrenbach,19.0,de GER,LB,27-234,90,0,0,0,0,1,0,0,0,52,1,0,1,0.0,0.0,0.1,4,1,33,44,75.0,4,30,2,0,0,,,,,,,,,,,,,,,,,,,,,1,34
12,Tim Siersleben,4.0,de GER,CB,23-192,90,0,0,0,0,1,0,0,0,51,4,3,2,0.0,0.0,0.0,2,1,23,33,69.7,3,27,0,0,0,,,,,,,,,,,,,,,,,,,,,1,34
13,Patrick Mainka,6.0,de GER,CB,28-315,90,0,0,0,0,2,1,0,0,47,0,2,2,0.1,0.1,0.0,2,0,28,37,75.7,2,21,1,0,0,,,,,,,,,,,,,,,,,,,,,1,34
14,Omar Traoré,23.0,de GER,RB,25-225,90,0,0,0,0,0,0,1,0,34,1,1,0,0.0,0.0,0.0,2,0,21,25,84.0,1,24,3,1,0,,,,,,,,,,,,,,,,,,,,,1,34
15,Kevin Müller,1.0,de GER,GK,32-186,90,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.0,0,0,33,48,68.8,0,32,0,0,0,4.0,2.0,1.0,50.0,1.9,11.0,25.0,44.0,38.0,7.0,55.3,40.0,10.0,40.0,39.3,12.0,1.0,8.3,0.0,8.0,1,34
0,Nick Woltemade,29.0,de GER,FW,21-215,64,0,0,0,0,0,0,0,0,28,2,0,0,0.0,0.0,0.2,4,0,18,19,94.7,1,22,1,7,4,,,,,,,,,,,,,,,,,,,,,0,34
1,Rafael Borré,19.0,co COL,FW,28-002,26,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,9,10,90.0,1,6,0,2,1,,,,,,,,,,,,,,,,,,,,,0,34
2,Dawid Kownacki,9.0,pl POL,FW,26-187,45,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,1,6,1,0,0,,,,,,,,,,,,,,,,,,,,,0,34
3,Marvin Ducksch,7.0,de GER,FW,29-194,45,1,0,0,1,2,1,0,0,21,0,0,0,1.0,0.1,0.2,3,1,10,14,71.4,3,10,0,0,0,,,,,,,,,,,,,,,,,,,,,0,34
4,Jens Stage,6.0,dk DEN,CM,26-313,90,0,0,0,0,2,0,0,0,40,2,1,1,0.7,0.7,0.1,4,0,26,31,83.9,1,18,2,2,0,,,,,,,,,,,,,,,,,,,,,0,34
5,Christian Groß,36.0,de GER,CM,34-221,83,0,0,0,0,0,0,0,0,45,3,0,2,0.0,0.0,0.0,0,0,28,33,84.8,4,18,0,0,0,,,,,,,,,,,,,,,,,,,,,0,34
6,Justin Njinmah,17.0,de GER,CM,22-306,7,0,0,0,0,1,1,0,0,2,0,0,0,0.2,0.2,0.0,0,0,0,0,,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,0,34
7,Romano Schmid,20.0,at AUT,CM,23-233,90,0,0,0,0,2,0,0,0,60,1,0,0,0.7,0.7,0.7,2,0,34,47,72.3,4,31,4,2,1,,,,,,,,,,,,,,,,,,,,,0,34
8,Anthony Jung,3.0,de GER,WB,31-318,45,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,1,0,33,41,80.5,2,22,0,0,0,,,,,,,,,,,,,,,,,,,,,0,34
9,Olivier Deman,2.0,be BEL,WB,23-164,45,0,1,0,0,0,0,0,0,39,1,0,2,0.0,0.0,0.2,2,1,24,33,72.7,2,14,1,1,1,,,,,,,,,,,,,,,,,,,,,0,34
10,Mitchell Weiser,8.0,de GER,WB,29-149,90,1,0,0,0,2,1,0,0,49,2,0,0,0.3,0.3,0.0,0,0,24,41,58.5,2,26,5,6,5,,,,,,,,,,,,,,,,,,,,,0,34
11,Marco Friedl,32.0,at AUT,CB,25-185,45,0,0,0,0,0,0,0,0,57,2,1,0,0.0,0.0,0.0,0,0,44,52,84.6,2,32,0,0,0,,,,,,,,,,,,,,,,,,,,,0,34
12,Miloš Veljković,13.0,rs SRB,CB,27-356,45,0,0,0,0,0,0,0,0,45,2,0,2,0.0,0.0,0.0,1,1,30,38,78.9,2,20,0,0,0,,,,,,,,,,,,,,,,,,,,,0,34
13,Niklas Stark,4.0,de GER,CB,28-156,90,0,0,0,0,0,0,1,0,78,4,0,0,0.0,0.0,0.0,0,0,49,65,75.4,3,37,1,0,0,,,,,,,,,,,,,,,,,,,,,0,34
14,Amos Pieper,5.0,de GER,CB,25-243,90,0,0,0,0,0,0,0,0,73,4,1,1,0.0,0.0,0.6,1,0,46,59,78.0,4,33,0,0,0,,,,,,,,,,,,,,,,,,,,,0,34
15,Jiří Pavlenka,1.0,cz CZE,GK,31-156,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,1,0,33,39,84.6,0,15,0,0,0,5.0,4.0,1.0,40.0,2.2,0.0,6.0,0.0,25.0,6.0,20.0,30.3,14.0,7.1,23.9,19.0,1.0,5.3,0.0,2.0,0,34
0,Luca Pfeiffer,24.0,de GER,FW,27-028,70,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.1,3,0,16,17,94.1,4,14,1,1,0,,,,,,,,,,,,,,,,,,,,,1,35
1,Bartol Franjić,28.0,hr CRO,CM,23-246,20,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,3,5,60.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,35
2,Tim Skarke,27.0,de GER,"FW,CM",27-010,80,1,0,0,0,3,2,0,0,22,1,0,0,0.1,0.1,0.1,4,0,12,16,75.0,3,15,2,3,1,,,,,,,,,,,,,,,,,,,,,1,35
3,Aaron Seydel,22.0,de GER,FW,27-222,10,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,3,1,1,0,,,,,,,,,,,,,,,,,,,,,1,35
4,Tobias Kempe,11.0,de GER,CM,34-082,71,0,1,0,0,2,0,0,0,42,3,0,0,0.1,0.1,0.1,6,4,24,32,75.0,5,15,2,1,0,,,,,,,,,,,,,,,,,,,,,1,35
5,Thomas Isherwood,3.0,se SWE,CB,25-232,19,0,0,0,0,0,0,0,0,7,1,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,1,35
6,Fabian Holland,32.0,de GER,"CM,CB",33-068,90,0,1,0,0,3,1,0,0,48,2,2,2,0.1,0.1,0.6,3,2,27,34,79.4,3,21,0,0,0,,,,,,,,,,,,,,,,,,,,,1,35
7,Marvin Mehlem,6.0,de GER,CM,26-006,80,1,0,0,0,1,1,0,0,44,3,1,1,0.6,0.6,0.0,5,0,26,32,81.3,4,25,2,3,1,,,,,,,,,,,,,,,,,,,,,1,35
8,Clemens Riedel,38.0,de GER,CM,20-060,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,4,0.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,1,35
9,Emir Karic,19.0,at AUT,WB,26-100,90,0,0,0,0,3,1,0,0,57,3,0,3,0.1,0.1,0.0,2,0,29,42,69.0,3,24,2,0,0,,,,,,,,,,,,,,,,,,,,,1,35
10,Matthias Bader,26.0,de GER,WB,26-092,40,0,0,0,0,0,0,0,0,25,1,1,0,0.0,0.0,0.0,0,0,17,23,73.9,1,15,2,1,0,,,,,,,,,,,,,,,,,,,,,1,35
11,Fabian Nürnberger,15.0,de GER,WB,24-051,50,0,0,0,0,2,2,0,0,13,2,0,0,0.1,0.1,0.1,3,0,4,8,50.0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,1,35
12,Matej Maglica,5.0,hr CRO,CB,24-357,48,1,0,0,0,1,1,0,1,34,4,1,0,0.1,0.1,0.0,0,0,22,24,91.7,2,17,0,0,0,,,,,,,,,,,,,,,,,,,,,1,35
13,Klaus Gjasula,23.0,al ALB,CB,33-277,90,0,0,0,0,0,0,0,0,31,2,0,2,0.0,0.0,0.0,1,0,19,24,79.2,3,12,0,0,0,,,,,,,,,,,,,,,,,,,,,1,35
14,Christoph Klarer,14.0,at AUT,CB,23-095,90,0,1,0,0,0,0,0,0,38,1,1,0,0.0,0.0,0.0,0,0,25,32,78.1,2,15,0,1,1,,,,,,,,,,,,,,,,,,,,,1,35
15,Marcel Schuhen,1.0,de GER,GK,30-247,90,0,0,0,0,0,0,1,0,56,0,0,0,0.0,0.0,0.0,0,0,31,54,57.4,0,31,0,0,0,10.0,3.0,6.0,70.0,3.3,8.0,28.0,28.6,38.0,2.0,52.6,43.3,15.0,53.3,45.7,25.0,0.0,0.0,0.0,12.0,1,35
0,Jordan Pefok,13.0,us USA,FW,27-144,90,1,0,0,0,5,1,0,0,32,0,0,0,1.3,1.3,0.0,1,0,18,20,90.0,2,18,0,2,0,,,,,,,,,,,,,,,,,,,,,0,35
1,Nathan N'Goumou,19.0,fr FRA,LW,23-187,45,0,0,0,0,0,0,0,0,13,2,0,0,0.0,0.0,0.0,1,0,6,7,85.7,0,6,0,2,0,,,,,,,,,,,,,,,,,,,,,0,35
2,Luca Netz,20.0,de GER,WB,20-125,45,0,0,0,0,0,0,0,0,46,0,1,2,0.0,0.0,0.3,4,1,32,38,84.2,3,25,3,3,1,,,,,,,,,,,,,,,,,,,,,0,35
3,Franck Honorat,9.0,fr FRA,"WB,RW",27-037,90,0,0,0,0,0,0,0,0,59,2,0,2,0.0,0.0,0.5,6,0,33,52,63.5,2,27,2,5,1,,,,,,,,,,,,,,,,,,,,,0,35
4,Alassane Pléa,14.0,fr FRA,AM,30-191,45,0,0,0,0,1,0,0,0,16,0,0,0,0.1,0.1,0.0,1,0,5,10,50.0,2,5,1,1,0,,,,,,,,,,,,,,,,,,,,,0,35
5,Florian Neuhaus,10.0,de GER,CM,26-185,45,1,0,0,0,6,3,0,0,48,1,0,0,0.7,0.7,0.0,7,0,39,42,92.9,7,35,6,2,2,,,,,,,,,,,,,,,,,,,,,0,35
6,Rocco Reitz,27.0,de GER,"DM,CM",21-111,61,0,1,0,0,0,0,0,0,31,2,0,2,0.0,0.0,1.0,2,2,20,24,83.3,2,15,3,2,1,,,,,,,,,,,,,,,,,,,,,0,35
7,Robin Hack,25.0,de GER,CM,25-021,29,0,0,0,0,4,3,0,0,29,0,0,0,0.4,0.4,0.0,0,0,18,23,78.3,1,17,3,2,1,,,,,,,,,,,,,,,,,,,,,0,35
8,Julian Weigl,8.0,de GER,"CM,DM",28-009,90,0,0,0,0,1,0,0,0,80,1,0,0,0.0,0.0,0.4,6,0,74,74,100.0,9,51,1,1,0,,,,,,,,,,,,,,,,,,,,,0,35
9,Maximilian Wöber,39.0,at AUT,"CB,LB",25-225,90,0,0,0,0,1,0,0,0,91,0,1,0,0.3,0.3,0.1,4,0,71,85,83.5,12,56,5,0,0,,,,,,,,,,,,,,,,,,,,,0,35
10,Ko Itakura,3.0,jp JPN,CB,26-233,90,0,0,0,0,0,0,1,0,84,1,1,1,0.0,0.0,0.0,1,0,68,76,89.5,1,38,1,0,0,,,,,,,,,,,,,,,,,,,,,0,35
11,Marvin Friedrich,5.0,de GER,CB,27-278,45,0,0,0,0,0,0,0,0,36,0,1,0,0.0,0.0,0.0,0,0,27,35,77.1,0,15,0,0,0,,,,,,,,,,,,,,,,,,,,,0,35
12,Nico Elvedi,30.0,ch SUI,CB,26-352,45,0,0,0,0,0,0,0,0,56,1,0,0,0.0,0.0,0.0,5,0,48,52,92.3,5,30,3,0,0,,,,,,,,,,,,,,,,,,,,,0,35
13,Joe Scally,29.0,us USA,RB,20-260,45,0,0,0,0,0,0,0,0,35,1,0,2,0.0,0.0,0.0,1,0,22,28,78.6,2,21,1,2,0,,,,,,,,,,,,,,,,,,,,,0,35
14,Tomáš Čvančara,31.0,cz CZE,FW,23-035,45,1,1,0,1,3,2,0,0,17,0,0,0,1.0,0.2,0.4,1,1,9,10,90.0,1,10,0,1,0,,,,,,,,,,,,,,,,,,,,,0,35
15,Moritz Nicolas,33.0,de GER,GK,25-331,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,27,32,84.4,0,19,0,0,0,8.0,3.0,5.0,62.5,2.5,0.0,3.0,0.0,27.0,5.0,11.1,25.2,5.0,0.0,24.0,10.0,1.0,10.0,3.0,22.2,0,35
0,Serhou Guirassy,9.0,gn GUI,FW,27-194,89,2,1,0,0,6,4,0,0,52,0,0,1,1.2,1.2,0.8,9,1,35,41,85.4,3,25,2,4,2,,,,,,,,,,,,,,,,,,,,,1,36
1,Jovan Milošević,19.0,rs SRB,FW,18-053,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,1,36
2,Chris Führich,27.0,de GER,LW,25-256,77,0,1,0,0,1,0,0,0,41,0,0,2,0.0,0.0,0.2,5,1,26,34,76.5,1,23,5,3,3,,,,,,,,,,,,,,,,,,,,,1,36
3,Deniz Undav,26.0,de GER,LW,27-065,13,0,0,0,0,2,1,1,0,10,1,0,0,0.4,0.4,0.0,1,1,3,5,60.0,1,7,1,1,0,,,,,,,,,,,,,,,,,,,,,1,36
4,Silas Katompa,14.0,cd COD,RW,24-351,67,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,1,0,10,15,66.7,1,20,3,2,0,,,,,,,,,,,,,,,,,,,,,1,36
5,Maximilian Mittelstädt,7.0,de GER,RW,26-188,23,0,0,0,0,0,0,0,0,17,1,1,0,0.0,0.0,0.0,1,0,9,13,69.2,0,7,1,1,1,,,,,,,,,,,,,,,,,,,,,1,36
6,Enzo Millot,8.0,fr FRA,AM,21-067,77,1,0,0,0,3,3,0,0,67,1,0,0,0.4,0.4,0.2,3,0,53,61,86.9,5,31,0,4,3,,,,,,,,,,,,,,,,,,,,,1,36
7,Jamie Leweling,18.0,de GER,AM,22-208,13,0,0,0,0,0,0,0,0,8,1,0,1,0.0,0.0,0.1,2,0,6,6,100.0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,1,36
8,Angelo Stiller,6.0,de GER,DM,22-171,90,0,0,0,0,1,0,0,0,103,4,1,0,0.0,0.0,0.1,4,0,84,93,90.3,13,51,2,3,3,,,,,,,,,,,,,,,,,,,,,1,36
9,Atakan Karazor,16.0,de GER,DM,26-344,90,0,0,0,0,0,0,0,0,83,6,2,0,0.0,0.0,0.0,2,0,63,71,88.7,7,35,0,1,0,,,,,,,,,,,,,,,,,,,,,1,36
