Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
2014-02-11,7974.95,7974.95,7882.55,7895.6,10328197,6374700000,49.22,6.25,0.65
2014-02-12,7943.45,7943.45,7869.25,7878,8831926,5466700000,49.11,6.24,0.65
2014-02-13,7840.6,7895.75,7722.05,7737.1,18687736,9576100000,48.23,6.13,0.67
2014-02-14,7790.45,7810.25,7681.3,7725.7,9623277,5833600000,48.16,6.12,0.67
2014-02-17,7731.65,7785.8,7731.65,7773.45,4337711,2909600000,48.46,6.16,0.66
2014-02-18,7784.05,7832.4,7774.25,7797.4,5776949,3558000000,48.61,6.18,0.66
2014-02-19,7817.8,7899.15,7817.8,7888.15,10095640,5538600000,49.17,6.25,0.65
2014-02-20,7867.7,7933.55,7864.3,7901.4,6153792,3990300000,49.26,6.26,0.65
2014-02-21,7939.35,7952.35,7890.85,7903.3,6959309,4605700000,46.62,6.26,0.65
2014-02-24,7891.5,8011.5,7885.85,8004.65,6583857,4400700000,47.22,6.34,0.64
2014-02-25,8020,8042,7992.15,8001.75,9021096,4823500000,47.2,6.34,0.64
2014-02-26,8034.25,8125.85,8031.5,8085.3,8616156,6177000000,47.69,6.41,0.64
2014-02-28,8100.25,8305.4,8100.25,8276.5,11520690,9640200000,48.82,6.56,0.62
2014-03-03,8287,8305.1,8106.05,8122.95,6704340,4931400000,47.92,6.44,0.63
2014-03-04,8112.75,8143.3,8048.1,8081.25,7047064,5180800000,47.67,6.4,0.64
2014-03-05,8119.5,8169.35,8058.9,8065.85,5571427,3944700000,47.58,6.39,0.64
2014-03-06,8077.15,8119.6,8034.4,8046.1,6498861,4390300000,47.46,6.37,0.64
2014-03-07,8079.2,8080.4,7844.15,7897.85,8408281,6006000000,46.59,6.26,0.65
2014-03-10,7880.9,7880.9,7727.75,7751.7,11256926,6843800000,45.73,6.14,0.66
2014-03-11,7761.15,7782.55,7676.15,7686.65,9095859,5678600000,45.34,6.09,0.67
2014-03-12,7704.35,7819.7,7704.35,7786.6,6598957,4477700000,45.93,6.17,0.66
2014-03-13,7816.85,7822.6,7674,7690.25,13256267,8662900000,45.36,6.09,0.67
2014-03-14,7668.05,7778.8,7607.9,7767.2,16047207,8898200000,45.82,6.15,0.66
2014-03-18,7805.35,7813.7,7733.95,7772,6657857,4194000000,45.85,6.16,0.66
2014-03-19,7814.6,7852.1,7792.55,7807.85,6324171,5538500000,46.06,6.19,0.66
2014-03-20,7782.3,7874.65,7779,7820.95,6642974,5296600000,46.13,6.2,0.66
2014-03-21,7840.9,7842.55,7781.05,7787.1,7201317,4632900000,45.94,6.17,0.66
2014-03-22,7799.6,7852.75,7785.45,7836.5,798062,433100000,46.23,6.21,0.66
2014-03-24,7830.75,7868.7,7781.85,7788.95,5916534,3636200000,45.95,6.17,0.66
2014-03-25,7797.8,7830.55,7776.5,7789.85,6156562,3848500000,45.95,6.17,0.66
2014-03-26,7824.2,7824.2,7617.55,7628.6,8107553,5340700000,45,6.04,0.68
2014-03-27,7659.05,7680.1,7523.15,7556.85,12996529,8487800000,44.58,5.99,0.68
2014-03-28,7618.75,7639.1,7581.85,7632.3,9643915,6234200000,45.02,6.05,0.68
2014-03-31,7677.15,7690.45,7588.6,7630.4,7630784,5452100000,45.01,6.04,0.68
2014-04-01,7659.8,7681.2,7625.8,7661.5,6045771,4384700000,45.19,6.07,0.67
2014-04-02,7682,7809.85,7676.65,7761.2,19527320,10274400000,45.78,6.15,0.66
2014-04-03,7773.15,7847.75,7773.15,7840.6,16411112,9879000000,46.25,6.21,0.66
