Date,Open,High,Low,Close,Adj Close,Volume
2018-11-28,0.148078,0.162070,0.147457,0.158607,0.158607,1036272875
2018-11-29,0.158959,0.159209,0.152436,0.156722,0.156722,898567779
2018-11-30,0.156688,0.157061,0.148580,0.150924,0.150924,787114274
2018-12-01,0.151669,0.158898,0.150227,0.156711,0.156711,668385804
2018-12-02,0.156869,0.158318,0.154445,0.156685,0.156685,652106261
2018-12-03,0.156801,0.168122,0.151030,0.167142,0.167142,879774349
2018-12-04,0.167047,0.167732,0.153375,0.155118,0.155118,1261057793
2018-12-05,0.154968,0.159504,0.151360,0.154043,0.154043,1457923284
2018-12-06,0.153899,0.157164,0.147976,0.147976,0.147976,1747524466
2018-12-07,0.148442,0.151446,0.143309,0.150176,0.150176,1981505258
2018-12-08,0.149600,0.153966,0.147627,0.151326,0.151326,1337700802
2018-12-09,0.150800,0.152999,0.149096,0.150037,0.150037,1210660939
2018-12-10,0.149745,0.150956,0.150440,0.152287,0.152287,1152909791
2018-12-11,0.152043,0.151641,0.148371,0.151055,0.151055,1164334390
2018-12-12,0.151077,0.153824,0.150164,0.151653,0.151653,1333638251
2018-12-13,0.152171,0.151665,0.146284,0.147730,0.147730,1263258437
2018-12-14,0.147826,0.149638,0.147977,0.148975,0.148975,1163186795
2018-12-15,0.148992,0.152650,0.148441,0.152092,0.152092,977202629
2018-12-16,0.151545,0.154354,0.151185,0.152861,0.152861,1156827470
2018-12-17,0.152845,0.194466,0.151950,0.181375,0.181375,2765934407
2018-12-18,0.181561,0.189362,0.175112,0.189181,0.189181,2808401982
2018-12-19,0.188528,0.194783,0.180242,0.192263,0.192263,2111943173
2018-12-20,0.191363,0.194149,0.183236,0.191435,0.191435,1662022866
2018-12-21,0.190814,0.192104,0.176502,0.178485,0.178485,1571142441
2018-12-22,0.178085,0.179618,0.169606,0.175518,0.175518,1294740812
2018-12-23,0.175531,0.181577,0.175370,0.178317,0.178317,1405720048
2018-12-24,0.178838,0.184376,0.178122,0.178122,0.178122,1720548135
2018-12-25,0.179125,0.179125,0.162548,0.168587,0.168587,1356236540
2018-12-26,0.168471,0.175128,0.167829,0.173564,0.173564,1226151066
2018-12-27,0.173795,0.174228,0.165444,0.165455,0.165455,1345649139
2018-12-28,0.165322,0.171108,0.161394,0.170201,0.170201,1359337122
2018-12-29,0.170570,0.171025,0.166960,0.168052,0.168052,1187679327
2018-12-30,0.166394,0.167667,0.163706,0.165509,0.165509,1177727539
2018-12-31,0.165716,0.167432,0.161697,0.163176,0.163176,1302664761
2019-01-01,0.163238,0.166827,0.161297,0.166827,0.166827,1211017229
2019-01-02,0.166548,0.171117,0.165247,0.168446,0.168446,1260987391
2019-01-03,0.168254,0.169383,0.165218,0.165433,0.165433,1235301951
2019-01-04,0.165760,0.167527,0.158375,0.160979,0.160979,1357927846
2019-01-05,0.161314,0.163402,0.158535,0.161264,0.161264,1192392632
2019-01-06,0.160837,0.164873,0.159310,0.161877,0.161877,1263817219
2019-01-07,0.161885,0.162141,0.158744,0.159543,0.159543,1110147941
2019-01-08,0.160482,0.162071,0.158638,0.159613,0.159613,1472443412
2019-01-09,0.159745,0.162289,0.158814,0.159889,0.159889,1200290362
2019-01-10,0.159695,0.161987,0.146883,0.150136,0.150136,1491091353
2019-01-11,0.149959,0.151495,0.148175,0.149829,0.149829,1209681146
2019-01-12,0.149943,0.151852,0.148870,0.151195,0.151195,997084560
2019-01-13,0.150381,0.152800,0.146622,0.147384,0.147384,1270995231
2019-01-14,0.147939,0.155624,0.147610,0.154531,0.154531,1312146419
2019-01-15,0.154176,0.154859,0.149164,0.150062,0.150062,1136669299
2019-01-16,0.149864,0.152184,0.148381,0.151927,0.151927,970640352
2019-01-17,0.151577,0.152566,0.147896,0.148738,0.148738,986195481
2019-01-18,0.148678,0.150820,0.148196,0.150074,0.150074,888631587
2019-01-19,0.149931,0.153914,0.148860,0.153439,0.153439,1146360623
2019-01-20,0.153421,0.153437,0.148343,0.150943,0.150943,1152523641
2019-01-21,0.150010,0.151149,0.147108,0.149558,0.149558,1224975528
2019-01-22,0.149447,0.150361,0.144796,0.146552,0.146552,1351557456
2019-01-23,0.146386,0.147461,0.143965,0.145376,0.145376,1115253580
2019-01-24,0.145535,0.147434,0.143468,0.144776,0.144776,1123685195
2019-01-25,0.146077,0.154740,0.143906,0.150351,0.150351,1132432315
2019-01-26,0.148636,0.152724,0.144132,0.147820,0.147820,1106426248
2019-01-27,0.147752,0.148768,0.142563,0.143923,0.143923,1152343236
2019-01-28,0.143789,0.143975,0.136985,0.138187,0.138187,1156452826
2019-01-29,0.138435,0.140478,0.136389,0.137659,0.137659,1057902686
2019-01-30,0.137510,0.139716,0.136601,0.139498,0.139498,840250642
2019-01-31,0.139639,0.141012,0.135738,0.136596,0.136596,980955246
2019-02-01,0.136647,0.137754,0.134652,0.136962,0.136962,1244336890
2019-02-02,0.136806,0.139789,0.135504,0.138340,0.138340,942246544
2019-02-03,0.138040,0.139866,0.135072,0.136044,0.136044,1097277842
2019-02-04,0.136056,0.138365,0.134797,0.135920,0.135920,944160456
2019-02-05,0.136153,0.137161,0.134391,0.135017,0.135017,1000156705
2019-02-06,0.134914,0.136211,0.131529,0.133484,0.133484,1090932824
2019-02-07,0.133723,0.135343,0.131165,0.131543,0.131543,1014485955
2019-02-08,0.131718,0.139375,0.130813,0.139212,0.139212,1277752654
2019-02-09,0.138936,0.142041,0.136841,0.138715,0.138715,1028655461
2019-02-10,0.138851,0.138962,0.136081,0.138452,0.138452,1126340394
2019-02-11,0.138491,0.138491,0.135120,0.135739,0.135739,1084260041
2019-02-12,0.135663,0.134817,0.132270,0.133630,0.133630,1197360157
2019-02-13,0.133614,0.134964,0.133470,0.134198,0.134198,1094343543
2019-02-14,0.134033,0.135543,0.134108,0.134710,0.134710,1198776584
2019-02-15,0.134665,0.136642,0.134815,0.136073,0.136073,1052488012
2019-02-16,0.136018,0.137592,0.135164,0.137242,0.137242,1023692023
2019-02-17,0.137196,0.142185,0.136588,0.142122,0.142122,1370170581
2019-02-18,0.142131,0.151699,0.142131,0.150890,0.150890,1888724783
2019-02-19,0.151024,0.152661,0.146807,0.147387,0.147387,1916669661
2019-02-20,0.147240,0.147855,0.145630,0.147729,0.147729,1490539490
2019-02-21,0.146827,0.147691,0.143977,0.144403,0.144403,1303479017
2019-02-22,0.144503,0.147095,0.144095,0.146045,0.146045,1410066576
2019-02-23,0.146008,0.149941,0.144515,0.148000,0.148000,1455302389
2019-02-24,0.148345,0.150946,0.138863,0.140204,0.140204,1788240279
2019-02-25,0.140143,0.144813,0.137227,0.143785,0.143785,1485105629
2019-02-26,0.143725,0.145209,0.141523,0.143506,0.143506,1368739497
2019-02-27,0.143567,0.144936,0.139173,0.143741,0.143741,1389398798
2019-02-28,0.143675,0.144159,0.139650,0.139942,0.139942,1288251595
2019-03-01,0.139968,0.143261,0.139968,0.141607,0.141607,1333188472
2019-03-02,0.141451,0.142945,0.140548,0.142190,0.142190,1230469085
2019-03-03,0.142121,0.143715,0.141395,0.141952,0.141952,1118533107
2019-03-04,0.142251,0.142716,0.139437,0.140561,0.140561,1187354813
2019-03-05,0.140458,0.141374,0.139078,0.139962,0.139962,1369162126
2019-03-06,0.139961,0.140429,0.138819,0.138970,0.138970,1217687260
2019-03-07,0.138880,0.141424,0.137749,0.139774,0.139774,1262040047
2019-03-08,0.139865,0.140015,0.137774,0.138659,0.138659,1228949286
2019-03-09,0.138800,0.141026,0.138100,0.139877,0.139877,1214495515
2019-03-10,0.140038,0.140280,0.138555,0.139923,0.139923,1021769621
2019-03-11,0.140052,0.140425,0.135962,0.137207,0.137207,1410817660
2019-03-12,0.137427,0.141244,0.135937,0.140066,0.140066,1449408262
2019-03-13,0.140268,0.142856,0.139820,0.140933,0.140933,1208570308
2019-03-14,0.140747,0.141710,0.139966,0.141371,0.141371,878894483
2019-03-15,0.141547,0.141931,0.139544,0.141257,0.141257,997880365
2019-03-16,0.141166,0.144733,0.140677,0.143270,0.143270,1190484854
2019-03-17,0.143506,0.144168,0.141823,0.143499,0.143499,1219474680
2019-03-18,0.143200,0.143603,0.141638,0.142951,0.142951,1506956776
2019-03-19,0.142943,0.144522,0.142392,0.144321,0.144321,1418253864
2019-03-20,0.143862,0.144361,0.141398,0.141854,0.141854,1232991165
2019-03-21,0.142150,0.142692,0.140344,0.141032,0.141032,1302195836
2019-03-22,0.140851,0.143463,0.141474,0.141957,0.141957,1192736227
2019-03-23,0.142292,0.143871,0.141573,0.142781,0.142781,1087689650
2019-03-24,0.142626,0.143900,0.140126,0.142053,0.142053,1144200299
2019-03-25,0.142328,0.142872,0.139580,0.140858,0.140858,1210182249
2019-03-26,0.140667,0.142277,0.139530,0.141843,0.141843,1336574206
2019-03-27,0.141535,0.144271,0.140960,0.144015,0.144015,1602110355
2019-03-28,0.144190,0.144357,0.142507,0.143479,0.143479,1422473943
2019-03-29,0.143608,0.145942,0.142342,0.144953,0.144953,1498652057
2019-03-30,0.145183,0.150384,0.143388,0.144468,0.144468,1334136025
2019-03-31,0.144478,0.145847,0.143720,0.144342,0.144342,1303310036
2019-04-01,0.144470,0.175233,0.144307,0.170322,0.170322,3399121228
2019-04-02,0.170164,0.197354,0.165912,0.192620,0.192620,4155775196
2019-04-03,0.191370,0.251766,0.190976,0.217915,0.217915,6188482154
2019-04-04,0.217507,0.282572,0.214505,0.255022,0.255022,11356570278
2019-04-05,0.253759,0.259013,0.235774,0.248514,0.248514,4384477881
2019-04-06,0.248823,0.248823,0.236430,0.238086,0.238086,3208428303
2019-04-07,0.238127,0.243476,0.225431,0.236394,0.236394,3474078374
2019-04-08,0.237118,0.237720,0.209544,0.211786,0.211786,4326451716
2019-04-09,0.211758,0.213591,0.195654,0.199774,0.199774,3685987045
2019-04-10,0.199600,0.213006,0.198954,0.208937,0.208937,3507212493
2019-04-11,0.208732,0.209590,0.188843,0.192510,0.192510,3166728990
2019-04-12,0.192646,0.198808,0.188352,0.197494,0.197494,2965558438
2019-04-13,0.197259,0.200989,0.195048,0.198658,0.198658,2411756239
2019-04-14,0.198730,0.200793,0.196270,0.199347,0.199347,2123078337
2019-04-15,0.199509,0.202196,0.190509,0.193798,0.193798,2547187442
2019-04-16,0.193801,0.198598,0.190600,0.197121,0.197121,2221256597
2019-04-17,0.197245,0.198903,0.191531,0.195079,0.195079,2223650581
2019-04-18,0.195479,0.205373,0.194764,0.204412,0.204412,2955385229
2019-04-19,0.204354,0.204587,0.199436,0.200732,0.200732,2502157481
2019-04-20,0.200642,0.201433,0.198489,0.201360,0.201360,2466285535
2019-04-21,0.201255,0.201636,0.189041,0.191432,0.191432,2572095784
2019-04-22,0.191346,0.196781,0.190032,0.195029,0.195029,2532540968
2019-04-23,0.195410,0.199081,0.193078,0.193431,0.193431,2599683454
2019-04-24,0.193605,0.193870,0.178625,0.182212,0.182212,3030623038
2019-04-25,0.181891,0.183696,0.174714,0.175827,0.175827,2345226739
2019-04-26,0.175377,0.176424,0.172034,0.175987,0.175987,2310040118
2019-04-27,0.175704,0.177785,0.173836,0.175762,0.175762,1899598136
2019-04-28,0.176003,0.179021,0.174765,0.176816,0.176816,1788229151
2019-04-29,0.176543,0.178138,0.170554,0.172210,0.172210,2302321988
2019-04-30,0.172404,0.175220,0.170448,0.174800,0.174800,2417645359
2019-05-01,0.174630,0.177617,0.172215,0.175584,0.175584,2111348615
2019-05-02,0.175858,0.184444,0.175184,0.181321,0.181321,2395922300
2019-05-03,0.181248,0.190929,0.180160,0.188214,0.188214,2834207194
2019-05-04,0.186642,0.192516,0.180382,0.185369,0.185369,2754313230
2019-05-05,0.187372,0.187372,0.181393,0.183521,0.183521,2294073365
2019-05-06,0.182147,0.184051,0.174590,0.176449,0.176449,2569624817
2019-05-07,0.176554,0.182573,0.176555,0.176591,0.176591,2655617817
2019-05-08,0.176413,0.178860,0.174224,0.176870,0.176870,2245033050
2019-05-09,0.176843,0.178064,0.172732,0.175478,0.175478,2156562122
2019-05-10,0.175734,0.179065,0.171406,0.176340,0.176340,2271451844
2019-05-11,0.175867,0.195733,0.175775,0.192587,0.192587,3393255978
2019-05-12,0.192809,0.197231,0.182671,0.186393,0.186393,3117388263
2019-05-13,0.186196,0.199181,0.185235,0.194595,0.194595,3319497633
2019-05-14,0.194732,0.224860,0.194022,0.215717,0.215717,4108868097
2019-05-15,0.216084,0.232891,0.214840,0.232286,0.232286,4049769751
2019-05-16,0.232409,0.247602,0.218299,0.222536,0.222536,4785348050
2019-05-17,0.222578,0.223778,0.198751,0.208387,0.208387,4677818326
2019-05-18,0.208633,0.214872,0.203765,0.211426,0.211426,3858565000
2019-05-19,0.211798,0.224601,0.211047,0.223421,0.223421,4490571860
2019-05-20,0.223442,0.223925,0.204254,0.212418,0.212418,3942168760
2019-05-21,0.212458,0.216761,0.206870,0.214954,0.214954,3819728141
2019-05-22,0.214666,0.215243,0.202802,0.204677,0.204677,4180151813
2019-05-23,0.204544,0.207627,0.195318,0.206240,0.206240,3860866771
2019-05-24,0.206178,0.209646,0.204444,0.207765,0.207765,4285428936
2019-05-25,0.207846,0.208876,0.205216,0.207497,0.207497,4038915681
2019-05-26,0.207223,0.216090,0.203603,0.214531,0.214531,4780388990
2019-05-27,0.214964,0.222836,0.214215,0.218305,0.218305,5341909054
2019-05-28,0.218369,0.220616,0.213851,0.219288,0.219288,4726072117
2019-05-29,0.219352,0.219313,0.215032,0.218345,0.218345,5184155286
2019-05-30,0.218175,0.251411,0.216714,0.227212,0.227212,6781727434
2019-05-31,0.227071,0.239578,0.221379,0.239431,0.239431,5928441000
2019-06-01,0.239578,0.244911,0.233795,0.237885,0.237885,5920730805
2019-06-02,0.238359,0.239895,0.232556,0.236405,0.236405,5170866677
2019-06-03,0.236395,0.237268,0.220902,0.221216,0.221216,5313580795
2019-06-04,0.222238,0.222238,0.206939,0.210827,0.210827,5387629296
2019-06-05,0.210627,0.214998,0.206529,0.213084,0.213084,5035795027
2019-06-06,0.213197,0.216470,0.208096,0.213446,0.213446,4951372286
2019-06-07,0.213497,0.221698,0.212258,0.215831,0.215831,4946679127
2019-06-08,0.216173,0.221442,0.209370,0.214000,0.214000,4836443192
2019-06-09,0.213500,0.223329,0.206510,0.208886,0.208886,4815950317
2019-06-10,0.209015,0.217841,0.207478,0.214918,0.214918,4855036336
2019-06-11,0.214883,0.217981,0.208123,0.212179,0.212179,4515334016
2019-06-12,0.212414,0.214614,0.209207,0.213200,0.213200,4834366196
2019-06-13,0.212935,0.220303,0.210600,0.213808,0.213808,4657565020
2019-06-14,0.213846,0.219584,0.211814,0.218329,0.218329,4140589402
2019-06-15,0.219104,0.223906,0.216389,0.220625,0.220625,4432873774
2019-06-16,0.219775,0.233102,0.219102,0.222338,0.222338,4800080257
2019-06-17,0.222429,0.225304,0.218310,0.222950,0.222950,4220031595
2019-06-18,0.223142,0.223536,0.216081,0.217139,0.217139,3815235926
2019-06-19,0.216984,0.219580,0.215806,0.217849,0.217849,2475484024
2019-06-20,0.218773,0.222719,0.215095,0.219724,0.219724,2509850334
2019-06-21,0.220196,0.226088,0.217834,0.224235,0.224235,2951843810
2019-06-22,0.224648,0.233393,0.221625,0.228168,0.228168,3992040529
2019-06-23,0.228548,0.243277,0.226126,0.229925,0.229925,3077473022
2019-06-24,0.230570,0.237631,0.225027,0.233280,0.233280,2960766265
2019-06-25,0.233202,0.235395,0.226631,0.235211,0.235211,2842808295
2019-06-26,0.235091,0.238670,0.225108,0.233997,0.233997,4468336309
2019-06-27,0.234761,0.241298,0.206447,0.229872,0.229872,5259073114
2019-06-28,0.230070,0.242864,0.228670,0.240606,0.240606,4503210773
2019-06-29,0.239875,0.240371,0.228512,0.234777,0.234777,3212712740
2019-06-30,0.235664,0.237576,0.223887,0.224627,0.224627,3002737311
2019-07-01,0.224107,0.229005,0.213115,0.223114,0.223114,2947353884
2019-07-02,0.223045,0.231455,0.212344,0.220701,0.220701,2864581537
2019-07-03,0.220932,0.229506,0.218422,0.227945,0.227945,2585981943
2019-07-04,0.227995,0.230120,0.215597,0.221538,0.221538,2500018695
2019-07-05,0.221385,0.305919,0.215038,0.264668,0.264668,12863408141
2019-07-06,0.265068,0.271593,0.237549,0.242766,0.242766,4451425637
2019-07-07,0.243187,0.250413,0.239237,0.248700,0.248700,3037808176
2019-07-08,0.248835,0.249461,0.241103,0.244246,0.244246,2860805393
2019-07-09,0.244061,0.248115,0.237401,0.243287,0.243287,2921177809
2019-07-10,0.243439,0.246807,0.229944,0.234113,0.234113,3355875289
2019-07-11,0.233631,0.234295,0.218369,0.222041,0.222041,2985982096
2019-07-12,0.221950,0.230969,0.219697,0.228997,0.228997,2428977801
2019-07-13,0.229224,0.229767,0.217592,0.222734,0.222734,1867807487
2019-07-14,0.222793,0.223449,0.206331,0.206633,0.206633,2491375478
2019-07-15,0.207013,0.214705,0.200391,0.211935,0.211935,2949220322
2019-07-16,0.211993,0.214175,0.192404,0.193989,0.193989,2814186593
2019-07-17,0.193586,0.218687,0.190390,0.208467,0.208467,2878287143
2019-07-18,0.208540,0.216578,0.198066,0.214934,0.214934,2769463833
2019-07-19,0.214866,0.215488,0.204452,0.210873,0.210873,1444733431
2019-07-20,0.211216,0.219724,0.209465,0.214943,0.214943,1614760807
2019-07-21,0.214911,0.218273,0.205608,0.211730,0.211730,1263202680
2019-07-22,0.211749,0.214004,0.204503,0.206569,0.206569,1321729624
2019-07-23,0.206775,0.207025,0.198385,0.198828,0.198828,1450105168
2019-07-24,0.198802,0.201274,0.194310,0.201142,0.201142,1644794812
2019-07-25,0.200796,0.208248,0.200439,0.201976,0.201976,1428028213
2019-07-26,0.201946,0.203143,0.199038,0.201118,0.201118,1338568106
2019-07-27,0.201255,0.208666,0.192582,0.194375,0.194375,1439255577
2019-07-28,0.194309,0.198816,0.192291,0.196955,0.196955,1369203854
2019-07-29,0.196935,0.199729,0.193076,0.195262,0.195262,1309947688
2019-07-30,0.194634,0.198803,0.192538,0.193953,0.193953,1163347328
2019-07-31,0.193857,0.201196,0.193857,0.200089,0.200089,1470670517
2019-08-01,0.200161,0.205067,0.197602,0.204968,0.204968,1400458925
2019-08-02,0.204948,0.207302,0.201845,0.202652,0.202652,1292387439
2019-08-03,0.202579,0.206245,0.202059,0.202885,0.202885,1101708411
2019-08-04,0.202925,0.207858,0.199539,0.204715,0.204715,1340298379
2019-08-05,0.204716,0.224383,0.204657,0.219697,0.219697,2208672027
2019-08-06,0.219795,0.234608,0.207050,0.209206,0.209206,1403034676
2019-08-07,0.209246,0.216737,0.208980,0.213946,0.213946,1889782173
2019-08-08,0.213859,0.214401,0.201477,0.206384,0.206384,1197734192
2019-08-09,0.206454,0.207618,0.203094,0.206332,0.206332,1529413344
2019-08-10,0.206360,0.208051,0.198621,0.201924,0.201924,1273135352
2019-08-11,0.202086,0.206129,0.201687,0.205892,0.205892,1153006809
2019-08-12,0.205725,0.206077,0.204465,0.205299,0.205299,1536520868
2019-08-13,0.205481,0.206014,0.198461,0.200810,0.200810,1941296332
2019-08-14,0.200714,0.201276,0.194429,0.194943,0.194943,2462812706
2019-08-15,0.194833,0.197244,0.184601,0.188531,0.188531,2294348512
2019-08-16,0.188604,0.193105,0.182369,0.190707,0.190707,1408331775
2019-08-17,0.190953,0.191397,0.186345,0.188233,0.188233,1333757980
2019-08-18,0.188345,0.194236,0.186551,0.193692,0.193692,1482111796
2019-08-19,0.193695,0.202233,0.193248,0.200742,0.200742,1456910478
2019-08-20,0.200793,0.200554,0.194818,0.197557,0.197557,1407118354
2019-08-21,0.197627,0.198033,0.187100,0.191097,0.191097,1504483013
2019-08-22,0.191193,0.196444,0.186954,0.194234,0.194234,1569046435
2019-08-23,0.194843,0.208190,0.190496,0.194895,0.194895,1552566155
2019-08-24,0.194860,0.195703,0.187755,0.191136,0.191136,1601505005
2019-08-25,0.191241,0.207422,0.188521,0.190373,0.190373,1625291577
2019-08-26,0.189644,0.203151,0.189584,0.192977,0.192977,1654639179
2019-08-27,0.192996,0.199447,0.185938,0.187463,0.187463,1520345502
2019-08-28,0.187588,0.188988,0.180392,0.181272,0.181272,1695371225
2019-08-29,0.181241,0.181314,0.171548,0.175611,0.175611,2053315526
2019-08-30,0.175705,0.178523,0.173975,0.178036,0.178036,1708068703
2019-08-31,0.178054,0.181404,0.176412,0.180165,0.180165,1716540439
2019-09-01,0.180213,0.181719,0.175292,0.178752,0.178752,1631560369
2019-09-02,0.178803,0.188300,0.177188,0.186817,0.186817,1871217229
2019-09-03,0.187009,0.196645,0.185009,0.187303,0.187303,2926393317
2019-09-04,0.187354,0.193976,0.182921,0.193609,0.193609,1988375898
2019-09-05,0.193642,0.193746,0.180085,0.182077,0.182077,2322370657
2019-09-06,0.181938,0.189388,0.176321,0.179874,0.179874,2120135033
2019-09-07,0.180298,0.184175,0.177709,0.180299,0.180299,2490416485
2019-09-08,0.180016,0.183480,0.176889,0.179301,0.179301,2258378291
2019-09-09,0.179832,0.179817,0.173331,0.176657,0.176657,2482209869
2019-09-10,0.176627,0.178687,0.173178,0.175138,0.175138,2145446095
2019-09-11,0.174789,0.176184,0.170934,0.171676,0.171676,2169229273
2019-09-12,0.171656,0.173611,0.168707,0.172894,0.172894,2746004861
2019-09-13,0.172858,0.172667,0.170276,0.172294,0.172294,2427285829
2019-09-14,0.172398,0.174114,0.170864,0.173351,0.173351,2575135625
2019-09-15,0.173508,0.176604,0.173200,0.174768,0.174768,2547389669
2019-09-16,0.174855,0.178277,0.174064,0.176183,0.176183,2232806263
2019-09-17,0.176132,0.186952,0.175517,0.187050,0.187050,2792408962
2019-09-18,0.186982,0.213171,0.185159,0.193520,0.193520,3240831730
2019-09-19,0.193504,0.195128,0.184449,0.193424,0.193424,3317185092
2019-09-20,0.193451,0.193915,0.187964,0.190296,0.190296,3228296032
2019-09-21,0.189930,0.190291,0.181983,0.184142,0.184142,3403759680
2019-09-22,0.184789,0.185754,0.181289,0.184570,0.184570,2705474303
2019-09-23,0.184215,0.184819,0.175761,0.176008,0.176008,2520738133
2019-09-24,0.176255,0.177276,0.147375,0.158083,0.158083,3977645147
2019-09-25,0.158198,0.159288,0.150060,0.155949,0.155949,4187779821
2019-09-26,0.156296,0.158173,0.147283,0.152950,0.152950,3333219269
2019-09-27,0.152956,0.157398,0.150579,0.156905,0.156905,3367585329
2019-09-28,0.157015,0.158506,0.155591,0.157525,0.157525,2555219322
2019-09-29,0.157808,0.165041,0.154376,0.156757,0.156757,2951565313
2019-09-30,0.156994,0.170772,0.153379,0.168654,0.168654,4021207413
2019-10-01,0.169025,0.177599,0.169314,0.169817,0.169817,2884490915
2019-10-02,0.170021,0.171573,0.164768,0.167308,0.167308,2997035312
2019-10-03,0.167112,0.168006,0.162682,0.165115,0.165115,2612994144
2019-10-04,0.165025,0.167336,0.162041,0.167140,0.167140,3034348568
2019-10-05,0.166792,0.168380,0.163385,0.164480,0.164480,2787668960
2019-10-06,0.164510,0.167299,0.162185,0.166187,0.166187,2839683158
2019-10-07,0.165855,0.171026,0.163665,0.169939,0.169939,3420731195
2019-10-08,0.169898,0.171543,0.165636,0.167076,0.167076,3534124396
2019-10-09,0.166622,0.170837,0.164790,0.169824,0.169824,2835448106
2019-10-10,0.170096,0.170660,0.165400,0.165539,0.165539,3507917907
2019-10-11,0.165583,0.169038,0.162649,0.166607,0.166607,2896684159
2019-10-12,0.165423,0.169336,0.164159,0.166253,0.166253,3231893973
2019-10-13,0.166162,0.186005,0.165049,0.173586,0.173586,4485906077
2019-10-14,0.173668,0.187165,0.172215,0.181355,0.181355,4450110528
2019-10-15,0.181366,0.183512,0.178406,0.179434,0.179434,3645066943
2019-10-16,0.179364,0.186882,0.178970,0.186079,0.186079,3597155434
2019-10-17,0.185838,0.208580,0.184825,0.195955,0.195955,4927139647
2019-10-18,0.196086,0.203744,0.189617,0.192371,0.192371,4330096264
2019-10-19,0.192221,0.198717,0.189692,0.194978,0.194978,4962438542
2019-10-20,0.194944,0.197307,0.190873,0.193974,0.193974,5238823731
2019-10-21,0.194076,0.199719,0.185555,0.196751,0.196751,5878406405
2019-10-22,0.196656,0.196902,0.181329,0.181750,0.181750,5350248889
2019-10-23,0.181648,0.183381,0.169252,0.176450,0.176450,5597265093
2019-10-24,0.176198,0.181105,0.173885,0.180247,0.180247,5765276557
2019-10-25,0.180309,0.192264,0.177617,0.190107,0.190107,6980097447
2019-10-26,0.190148,0.202496,0.183571,0.185712,0.185712,8399812575
2019-10-27,0.185656,0.194617,0.183805,0.187996,0.187996,7052217728
2019-10-28,0.188120,0.192707,0.185932,0.187209,0.187209,6524937321
2019-10-29,0.187280,0.193424,0.187071,0.188205,0.188205,5983131300
2019-10-30,0.188274,0.190117,0.184380,0.185353,0.185353,6243493886
2019-10-31,0.185499,0.189474,0.183622,0.185645,0.185645,5117795974
2019-11-01,0.185748,0.186611,0.182805,0.185976,0.185976,5534979429
2019-11-02,0.186049,0.187409,0.183603,0.185263,0.185263,4459283788
2019-11-03,0.185287,0.188547,0.184878,0.185932,0.185932,4082856959
2019-11-04,0.185791,0.186565,0.183355,0.185015,0.185015,4533363624
2019-11-05,0.184989,0.187529,0.182117,0.185687,0.185687,5552718463
2019-11-06,0.185630,0.188055,0.185883,0.186617,0.186617,6263948287
2019-11-07,0.186598,0.193862,0.185224,0.193635,0.193635,6901602788
2019-11-08,0.193487,0.194055,0.185783,0.189357,0.189357,6283965924
2019-11-09,0.189414,0.195708,0.189132,0.193636,0.193636,6646631309
2019-11-10,0.193606,0.198746,0.191766,0.198053,0.198053,6904040546
2019-11-11,0.198068,0.198394,0.191075,0.194296,0.194296,6055278276
2019-11-12,0.194204,0.195751,0.192083,0.195629,0.195629,5205264203
2019-11-13,0.195469,0.195651,0.191165,0.194632,0.194632,5842428874
2019-11-14,0.194383,0.194661,0.190195,0.192885,0.192885,5567270396
2019-11-15,0.193009,0.193518,0.186765,0.190308,0.190308,5651159890
2019-11-16,0.190309,0.191607,0.188867,0.191257,0.191257,5125263884
2019-11-17,0.191251,0.194726,0.189216,0.189711,0.189711,5337437360
2019-11-18,0.189681,0.194406,0.183347,0.185348,0.185348,5217562483
2019-11-19,0.185316,0.187411,0.180694,0.183105,0.183105,6148252576
2019-11-20,0.183119,0.193688,0.182719,0.183489,0.183489,5547468629
2019-11-21,0.183428,0.184196,0.170638,0.174066,0.174066,6888006899
2019-11-22,0.174050,0.180695,0.160534,0.169582,0.169582,7869858247
2019-11-23,0.169709,0.179992,0.167077,0.179815,0.179815,8058562387
2019-11-24,0.180097,0.180231,0.164991,0.169828,0.169828,7284894389
2019-11-25,0.170063,0.170063,0.152420,0.163888,0.163888,9290304991
2019-11-26,0.163930,0.167634,0.161896,0.163677,0.163677,7163413180
2019-11-27,0.163639,0.167993,0.159017,0.166616,0.166616,7148408678
2019-11-28,0.166454,0.170125,0.165512,0.165512,0.165512,7009722074
2019-11-29,0.165632,0.176336,0.165246,0.176240,0.176240,7021835336
2019-11-30,0.176219,0.177522,0.166011,0.166447,0.166447,6426690831
2019-12-01,0.166471,0.171796,0.161957,0.164444,0.164444,5525431267
2019-12-02,0.164510,0.165932,0.157905,0.160094,0.160094,4783964347
2019-12-03,0.159998,0.161601,0.155014,0.159089,0.159089,4485376557
2019-12-04,0.159110,0.160293,0.154785,0.157866,0.157866,5229604220
2019-12-05,0.157892,0.164321,0.155325,0.158708,0.158708,4766172165
2019-12-06,0.158553,0.162546,0.155434,0.158708,0.158708,4772119122
2019-12-07,0.158989,0.160298,0.156921,0.159016,0.159016,4486941182
2019-12-08,0.158984,0.166926,0.157353,0.159532,0.159532,3952638889
2019-12-09,0.159473,0.159889,0.156242,0.156700,0.156700,4449587936
2019-12-10,0.156722,0.157647,0.155051,0.156096,0.156096,4944261643
