Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2021-09-14,     7389.40,     7430.70,     7384.50,     7401.15,-0,-0
2021-09-14,-0,-0,-0,     7401.15,-0,-0
2021-09-15,     7415.35,     7501.05,     7415.30,     7463.70,-0,-0
2021-09-15,-0,-0,-0,     7463.70,-0,-0
2021-09-16,     7472.65,     7560.35,     7468.20,     7554.05,-0,-0
2021-09-16,-0,-0,-0,     7554.05,-0,-0
2021-09-17,     7586.75,     7602.05,     7423.10,     7446.85,-0,-0
2021-09-17,-0,-0,-0,     7446.85,-0,-0
2021-09-20,     7348.30,     7471.10,     7327.35,     7351.65,-0,-0
2021-09-20,-0,-0,-0,     7351.65,-0,-0
2021-09-21,     7351.95,     7437.45,     7330.40,     7416.45,-0,-0
2021-09-21,-0,-0,-0,     7416.45,-0,-0
2021-09-22,     7415.50,     7472.15,     7406.15,     7440.10,-0,-0
2021-09-22,-0,-0,-0,     7440.10,-0,-0
2021-09-23,     7490.15,     7577.60,     7488.45,     7567.10,-0,-0
2021-09-23,-0,-0,-0,     7567.10,-0,-0
2021-09-24,     7602.10,     7613.40,     7497.25,     7525.70,-0,-0
2021-09-24,-0,-0,-0,     7525.70,-0,-0
2021-09-27,     7555.80,     7634.30,     7545.95,     7624.55,-0,-0
2021-09-27,-0,-0,-0,     7624.55,-0,-0
2021-09-28,     7657.65,     7746.70,     7643.20,     7726.10,-0,-0
2021-09-28,-0,-0,-0,     7726.10,-0,-0
2021-09-29,     7720.50,     7804.15,     7658.45,     7777.45,-0,-0
2021-09-29,-0,-0,-0,     7777.45,-0,-0
2021-09-30,     7795.20,     7807.50,     7716.25,     7774.40,-0,-0
2021-09-30,-0,-0,-0,     7774.40,-0,-0
2021-10-01,     7769.60,     7863.40,     7753.00,     7797.00,-0,-0
2021-10-01,-0,-0,-0,     7797.00,-0,-0
2021-10-04,     7851.90,     7856.80,     7799.50,     7819.30,-0,-0
2021-10-04,-0,-0,-0,     7819.30,-0,-0
2021-10-05,     7847.15,     8043.25,     7837.85,     8036.00,-0,-0
2021-10-05,-0,-0,-0,     8036.00,-0,-0
2021-10-06,     8092.50,     8161.45,     7990.65,     8017.70,-0,-0
2021-10-06,-0,-0,-0,     8017.70,-0,-0
2021-10-07,     8097.35,     8098.85,     7980.20,     7995.80,-0,-0
2021-10-07,-0,-0,-0,     7995.80,-0,-0
2021-10-08,     8058.10,     8090.30,     7969.55,     8060.65,-0,-0
2021-10-08,-0,-0,-0,     8060.65,-0,-0
2021-10-11,     8110.05,     8168.60,     8080.25,     8086.55,-0,-0
2021-10-11,-0,-0,-0,     8086.55,-0,-0
2021-10-12,     8087.70,     8111.60,     8030.50,     8100.80,-0,-0
2021-10-12,-0,-0,-0,     8100.80,-0,-0
2021-10-13,     8127.25,     8168.55,     8087.90,     8133.25,-0,-0
2021-10-13,-0,-0,-0,     8133.25,-0,-0
2021-10-14,     8148.80,     8195.65,     8140.70,     8155.45,-0,-0
2021-10-14,-0,-0,-0,     8155.45,-0,-0
2021-10-18,     8237.30,     8284.75,     8203.40,     8216.85,-0,-0
2021-10-18,-0,-0,-0,     8216.85,-0,-0
2021-10-19,     8260.05,     8266.60,     8111.70,     8129.85,-0,-0
2021-10-19,-0,-0,-0,     8129.85,-0,-0
2021-10-20,     8143.85,     8147.35,     7959.65,     7995.90,-0,-0
2021-10-20,-0,-0,-0,     7995.90,-0,-0
2021-10-21,     8078.25,     8084.00,     7920.60,     7959.55,-0,-0
2021-10-21,-0,-0,-0,     7959.55,-0,-0
2021-10-22,     7986.00,     8013.15,     7890.85,     7928.10,-0,-0
2021-10-22,-0,-0,-0,     7928.10,-0,-0
2021-10-25,     8008.95,     8014.65,     7812.80,     7891.05,-0,-0
2021-10-25,-0,-0,-0,     7891.05,-0,-0
2021-10-26,     7915.40,     7999.95,     7893.95,     7988.05,-0,-0
2021-10-26,-0,-0,-0,     7988.05,-0,-0
2021-10-27,     7989.55,     8026.75,     7910.10,     7926.70,-0,-0
2021-10-27,-0,-0,-0,     7926.70,-0,-0
2021-10-28,     7871.10,     7927.45,     7731.25,     7755.30,-0,-0
2021-10-28,-0,-0,-0,     7755.30,-0,-0
2021-10-29,     7711.55,     7797.70,     7645.25,     7704.30,-0,-0
2021-10-29,-0,-0,-0,     7704.30,-0,-0
2021-11-01,     7736.85,     7799.70,     7688.75,     7783.80,-0,-0
2021-11-01,-0,-0,-0,     7783.80,       72912035,         3232.26
2021-11-02,     7810.35,     7816.55,     7715.65,     7720.50,-0,-0
2021-11-02,-0,-0,-0,     7720.50,-0,-0
2021-11-03,     7727.70,     7794.25,     7676.10,     7716.95,-0,-0
2021-11-03,-0,-0,-0,     7716.95,-0,-0
2021-11-04,     7756.30,     7770.25,     7745.80,     7758.35,-0,-0
2021-11-08,     7796.50,     7908.20,     7738.05,     7897.20,-0,-0
2021-11-08,-0,-0,-0,     7897.20,-0,-0
2021-11-09,     7931.90,     7974.00,     7904.60,     7963.00,-0,-0
2021-11-09,-0,-0,-0,     7963.00,-0,-0
2021-11-10,     7963.00,     8041.55,     7943.05,     8023.00,-0,-0
2021-11-10,-0,-0,-0,     8023.00,-0,-0
2021-11-11,     7979.30,     8008.50,     7952.35,     7972.95,-0,-0
2021-11-12,     8011.45,     8050.95,     7982.40,     8029.00,-0,-0
2021-11-12,-0,-0,-0,     8029.00,-0,-0
2021-11-15,     8066.15,     8106.55,     8017.70,     8033.65,-0,-0
2021-11-15,-0,-0,-0,     8033.65,-0,-0
2021-11-16,     8033.70,     8044.05,     7891.20,     7924.15,-0,-0
2021-11-16,-0,-0,-0,     7924.15,-0,-0
2021-11-17,     7888.80,     7894.60,     7789.00,     7808.55,-0,-0
2021-11-17,-0,-0,-0,     7808.55,-0,-0
2021-11-18,     7799.95,     7810.95,     7721.55,     7753.80,-0,-0
2021-11-18,-0,-0,-0,     7753.80,-0,-0
2021-11-22,     7687.40,     7705.25,     7454.65,     7493.80,-0,-0
2021-11-22,-0,-0,-0,     7493.80,-0,-0
2021-11-23,     7422.50,     7588.65,     7400.55,     7570.45,-0,-0
2021-11-23,-0,-0,-0,     7570.45,-0,-0
2021-11-24,     7601.85,     7686.60,     7582.30,     7606.40,-0,-0
2021-11-24,-0,-0,-0,     7606.40,-0,-0
2021-11-25,     7644.60,     7768.65,     7593.30,     7748.75,-0,-0
2021-11-25,-0,-0,-0,     7748.75,-0,-0
2021-11-26,     7648.45,     7675.05,     7454.90,     7478.70,-0,-0
2021-11-26,-0,-0,-0,     7478.70,-0,-0
2021-11-29,     7447.85,     7509.95,     7336.75,     7406.30,-0,-0
2021-11-29,-0,-0,-0,     7406.30,-0,-0
2021-11-30,     7418.00,     7561.55,     7354.20,     7390.10,-0,-0
2021-11-30,-0,-0,-0,     7390.10,-0,-0
2021-12-01,     7446.00,     7473.90,     7402.65,     7459.75,-0,-0
2021-12-01,-0,-0,-0,     7459.75,-0,-0
2021-12-02,     7463.70,     7572.50,     7459.50,     7562.05,-0,-0
2021-12-02,-0,-0,-0,     7562.05,-0,-0
2021-12-03,     7592.55,     7617.80,     7465.10,     7482.60,-0,-0
2021-12-03,-0,-0,-0,     7482.60,-0,-0
2021-12-06,     7498.70,     7503.75,     7336.30,     7362.05,-0,-0
2021-12-06,-0,-0,-0,     7362.05,-0,-0
2021-12-07,     7421.25,     7498.85,     7403.65,     7469.90,-0,-0
2021-12-07,-0,-0,-0,     7469.90,-0,-0
2021-12-08,     7540.55,     7609.10,     7533.75,     7559.45,-0,-0
2021-12-08,-0,-0,-0,     7559.45,-0,-0
2021-12-09,     7609.45,     7653.65,     7561.60,     7637.90,-0,-0
2021-12-09,-0,-0,-0,     7637.90,-0,-0
2021-12-10,     7596.85,     7701.35,     7593.45,     7689.55,-0,-0
2021-12-10,-0,-0,-0,     7689.55,-0,-0
2021-12-13,     7759.65,     7764.75,     7555.85,     7584.15,-0,-0
2021-12-13,-0,-0,-0,     7584.15,-0,-0
2021-12-14,     7541.65,     7622.35,     7524.90,     7612.95,-0,-0
2021-12-14,-0,-0,-0,     7612.95,-0,-0
2021-12-15,     7608.90,     7632.75,     7539.05,     7551.70,-0,-0
2021-12-15,-0,-0,-0,     7551.70,-0,-0
2021-12-16,     7623.95,     7626.65,     7540.60,     7570.85,-0,-0
2021-12-16,-0,-0,-0,     7570.85,-0,-0
2021-12-17,     7541.35,     7554.60,     7348.90,     7381.25,-0,-0
2021-12-17,-0,-0,-0,     7381.25,-0,-0
2021-12-20,     7275.65,     7279.95,     7067.90,     7113.80,-0,-0
2021-12-20,-0,-0,-0,     7113.80,-0,-0
2021-12-21,     7133.95,     7260.55,     7107.80,     7173.05,-0,-0
2021-12-21,-0,-0,-0,     7173.05,-0,-0
2021-12-22,     7213.50,     7306.25,     7175.10,     7279.60,-0,-0
2021-12-22,-0,-0,-0,     7279.60,-0,-0
2021-12-23,     7349.40,     7379.10,     7316.00,     7362.55,-0,-0
2021-12-23,-0,-0,-0,     7362.55,-0,-0
2021-12-24,     7374.70,     7379.55,     7246.00,     7294.40,-0,-0
2021-12-24,-0,-0,-0,     7294.40,-0,-0
2021-12-27,     7258.30,     7317.95,     7206.20,     7308.70,-0,-0
2021-12-27,-0,-0,-0,     7308.70,-0,-0
2021-12-28,     7350.10,     7402.35,     7339.65,     7389.35,-0,-0
2021-12-28,-0,-0,-0,     7389.35,-0,-0
2021-12-29,     7388.90,     7419.15,     7341.65,     7371.60,-0,-0
2021-12-29,-0,-0,-0,     7371.60,-0,-0
2021-12-30,     7349.10,     7365.40,     7252.10,     7272.45,-0,-0
2021-12-30,-0,-0,-0,     7272.45,-0,-0
2021-12-31,     7297.10,     7375.30,     7287.55,     7348.80,-0,-0
2021-12-31,-0,-0,-0,     7348.80,-0,-0
2022-01-03,     7327.75,     7441.75,     7327.75,     7432.60,-0,-0
2022-01-03,-0,-0,-0,     7432.60,-0,-0
2022-01-04,     7466.30,     7539.85,     7452.00,     7532.30,-0,-0
2022-01-04,-0,-0,-0,     7532.30,-0,-0
2022-01-05,     7530.70,     7633.85,     7521.65,     7623.95,-0,-0
2022-01-05,-0,-0,-0,     7623.95,-0,-0
2022-01-06,     7601.85,     7617.15,     7533.60,     7608.10,-0,-0
2022-01-06,-0,-0,-0,     7608.10,-0,-0
2022-01-07,     7642.70,     7724.35,     7637.55,     7703.75,-0,-0
2022-01-07,-0,-0,-0,     7703.75,-0,-0
2022-01-10,     7741.85,     7761.70,     7700.25,     7733.90,-0,-0
2022-01-10,-0,-0,-0,     7733.90,-0,-0
2022-01-11,     7753.75,     7781.50,     7718.10,     7755.30,-0,-0
2022-01-11,-0,-0,-0,     7755.30,-0,-0
2022-01-12,     7810.35,     7874.10,     7787.70,     7867.95,-0,-0
2022-01-12,-0,-0,-0,     7867.95,-0,-0
2022-01-13,     7878.80,     7924.95,     7839.15,     7915.40,-0,-0
2022-01-13,-0,-0,-0,     7915.40,-0,-0
2022-01-14,     7908.70,     7941.15,     7867.70,     7902.05,-0,-0
2022-01-14,-0,-0,-0,     7902.05,-0,-0
2022-01-17,     7935.05,     7982.00,     7911.90,     7949.60,-0,-0
2022-01-17,-0,-0,-0,     7949.60,-0,-0
2022-01-18,     7976.75,     8000.10,     7873.00,     7885.50,-0,-0
2022-01-19,     7896.30,     7965.35,     7872.50,     7928.05,-0,-0
2022-01-19,-0,-0,-0,     7928.05,-0,-0
2022-01-20,     7906.65,     7922.15,     7804.80,     7856.35,-0,-0
2022-01-20,-0,-0,-0,     7856.35,-0,-0
2022-01-21,     7808.85,     7858.35,     7687.65,     7766.90,-0,-0
2022-01-21,-0,-0,-0,     7766.90,-0,-0
2022-01-24,     7776.50,     7817.30,     7515.00,     7573.00,-0,-0
2022-01-24,-0,-0,-0,     7573.00,-0,-0
2022-01-25,     7490.15,     7663.75,     7410.35,     7640.85,-0,-0
2022-01-25,-0,-0,-0,     7640.85,-0,-0
2022-01-27,     7604.90,     7639.65,     7538.80,     7599.80,-0,-0
2022-01-27,-0,-0,-0,     7599.80,-0,-0
2022-01-28,     7658.60,     7784.35,     7624.15,     7641.35,-0,-0
2022-01-28,-0,-0,-0,     7641.35,-0,-0
